Date	Plot	Section	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Field_remarks	General_remarks
1998-07-15	Cas4	A	1	0	0	-9999	NA	No remarks	No remarks
1998-07-15	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
1998-07-20	Cas5	A	22	54	1	77	TOTALCOUNT	No remarks	No remarks
1998-07-20	Cas5	B	69	56	0	125	TOTALCOUNT	No remarks	No remarks
1998-07-20	Cas6	C	0	0	0	-9999	NA	Some veg. growth but no sign of buds	No remarks
1998-07-20	Cas6	D	0	0	0	-9999	NA	Some veg. growth but no sign of buds	No remarks
1998-07-20	Cas5	C	48	48	0	96	TOTALCOUNT	No remarks	No remarks
1998-07-20	Cas5	D	101	56	0	157	TOTALCOUNT	No remarks	No remarks
1998-07-20	Cas6	A	0	0	0	-9999	NA	Some veg. growth but no sign of buds	No remarks
1998-07-20	Cas6	B	0	0	0	-9999	NA	Some veg. growth but no sign of buds	No remarks
1998-07-22	Cas1	A	1	49	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas1	B	0	50	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas2	C	1	3	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas1	C	0	34	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas1	D	0	14	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas2	A	3	1	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas2	B	2	5	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas3	D	1	6	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas4	A	1	2	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas4	B	1	1	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas4	C	1	7	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas2	D	1	3	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas3	A	2	7	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas3	B	2	8	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas3	C	1	18	0	-9999	NA	No remarks	No remarks
1998-07-22	Cas4	D	3	4	0	-9999	NA	No remarks	No remarks
1998-07-25	Cas2	A	0	4	0	4	TOTALCOUNT	No remarks	No remarks
1998-07-25	Cas2	B	0	6	1	7	TOTALCOUNT	No remarks	No remarks
1998-07-25	Cas2	C	0	2	2	4	TOTALCOUNT	No remarks	No remarks
1998-07-25	Cas2	D	0	2	2	4	TOTALCOUNT	No remarks	No remarks
1998-07-29	Cas1	D	0	10	4	-9999	NA	No remarks	No remarks
1998-07-29	Cas2	A	0	0	6	-9999	NA	No remarks	No remarks
1998-07-29	Cas2	B	0	0	4	-9999	NA	No remarks	No remarks
1998-07-29	Cas2	C	0	0	4	-9999	NA	No remarks	No remarks
1998-07-29	Cas4	A	0	1	2	3	TOTALCOUNT	No remarks	No remarks
1998-07-29	Cas4	B	0	3	5	8	TOTALCOUNT	No remarks	No remarks
1998-07-29	Cas4	C	0	4	3	7	TOTALCOUNT	No remarks	No remarks
1998-07-29	Cas4	D	0	2	5	7	TOTALCOUNT	No remarks	No remarks
1998-07-29	Cas1	A	0	30	20	-9999	NA	No remarks	No remarks
1998-07-29	Cas1	B	0	39	11	-9999	NA	No remarks	No remarks
1998-07-29	Cas1	C	0	30	4	-9999	NA	No remarks	No remarks
1998-07-29	Cas2	D	0	0	4	-9999	NA	No remarks	No remarks
1998-07-29	Cas3	A	0	2	5	7	TOTALCOUNT	No remarks	No remarks
1998-07-29	Cas3	B	0	5	5	10	TOTALCOUNT	No remarks	No remarks
1998-07-29	Cas3	C	0	9	1	10	TOTALCOUNT	No remarks	No remarks
1998-07-29	Cas3	D	0	1	7	8	TOTALCOUNT	No remarks	No remarks
1998-07-31	Cas6	A	1	3	0	-9999	NA	No remarks	No remarks
1998-07-31	Cas6	B	0	2	0	-9999	NA	No remarks	No remarks
1998-07-31	Cas6	C	7	3	0	-9999	NA	No remarks	No remarks
1998-07-31	Cas6	D	0	0	0	-9999	NA	No remarks	No remarks
1998-07-31	Cas5	A	0	2	48	-9999	NA	No remarks	No remarks
1998-07-31	Cas5	B	0	3	47	-9999	NA	No remarks	No remarks
1998-07-31	Cas5	C	0	3	47	-9999	NA	No remarks	No remarks
1998-07-31	Cas5	D	0	3	47	-9999	NA	No remarks	No remarks
1998-08-05	Cas3	A	0	1	6	-9999	NA	No remarks	No remarks
1998-08-05	Cas3	B	0	1	9	-9999	NA	No remarks	No remarks
1998-08-05	Cas3	C	0	2	8	-9999	NA	No remarks	No remarks
1998-08-05	Cas3	D	0	0	8	-9999	NA	No remarks	No remarks
1998-08-05	Cas1	A	0	0	50	-9999	NA	No remarks	No remarks
1998-08-05	Cas1	B	0	0	50	-9999	NA	No remarks	No remarks
1998-08-05	Cas1	C	0	0	34	-9999	NA	No remarks	No remarks
1998-08-05	Cas1	D	0	0	14	-9999	NA	No remarks	No remarks
1998-08-05	Cas4	A	0	0	3	-9999	NA	No remarks	No remarks
1998-08-05	Cas4	B	0	0	8	-9999	NA	No remarks	No remarks
1998-08-05	Cas4	C	0	0	7	-9999	NA	No remarks	No remarks
1998-08-05	Cas4	D	0	0	7	-9999	NA	No remarks	No remarks
1998-08-10	Cas5	B	0	0	50	-9999	NA	No remarks	No remarks
1998-08-10	Cas5	C	0	0	50	-9999	NA	No remarks	No remarks
1998-08-10	Cas5	D	0	0	50	-9999	NA	No remarks	No remarks
1998-08-10	Cas6	A	0	1	2	3	TOTALCOUNT	No remarks	No remarks
1998-08-10	Cas5	A	0	0	50	-9999	NA	No remarks	No remarks
1998-08-10	Cas6	B	0	0	2	2	TOTALCOUNT	No remarks	No remarks
1998-08-10	Cas6	C	0	8	2	10	TOTALCOUNT	No remarks	No remarks
1998-08-10	Cas6	D	0	1	0	1	TOTALCOUNT	No remarks	No remarks
1998-08-12	Cas3	B	0	0	10	-9999	NA	No remarks	No remarks
1998-08-12	Cas3	C	0	0	10	-9999	NA	No remarks	No remarks
1998-08-12	Cas3	D	0	0	8	-9999	NA	No remarks	No remarks
1998-08-12	Cas3	A	0	0	7	-9999	NA	No remarks	No remarks
1998-08-21	Cas6	A	0	0	3	-9999	NA	No remarks	No remarks
1998-08-21	Cas6	B	0	0	2	-9999	NA	No remarks	No remarks
1998-08-21	Cas6	C	0	0	10	-9999	NA	No remarks	No remarks
1998-08-21	Cas6	D	0	0	1	-9999	NA	No remarks	No remarks
1999-06-24	Cas1	A	-9999	-9999	-9999	-9999	NA	No remarks	No remarks
1999-06-24	Cas1	B	-9999	-9999	-9999	-9999	NA	No remarks	No remarks
1999-06-24	Cas1	C	-9999	-9999	-9999	-9999	NA	No remarks	No remarks
1999-06-24	Cas1	D	-9999	-9999	-9999	-9999	NA	No remarks	No remarks
1999-06-30	Cas5	B	0	0	0	-9999	NA	No remarks	No remarks
1999-06-30	Cas5	C	0	0	0	-9999	NA	No remarks	No remarks
1999-06-30	Cas5	A	0	0	0	-9999	NA	No remarks	No remarks
1999-06-30	Cas5	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-01	Cas1	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-01	Cas1	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-01	Cas1	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-01	Cas1	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas1	A	16	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas1	B	50	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas3	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas3	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas1	C	40	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas1	D	5	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-08	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-10	Cas5	A	0	0	0	-9999	NA	Almost no buds	No remarks
1999-07-10	Cas5	B	0	0	0	-9999	NA	Very small buds	No remarks
1999-07-10	Cas5	C	0	0	0	-9999	NA	Flowerbuds	No remarks
1999-07-10	Cas5	D	0	0	0	-9999	NA	Flowerbuds	No remarks
1999-07-15	Cas1	D	10	39	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas1	A	19	27	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas1	B	34	60	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas1	C	17	37	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas3	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas3	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-15	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-17	Cas5	D	82	0	0	-9999	NA	No remarks	No remarks
1999-07-17	Cas5	A	70	0	0	-9999	NA	No remarks	No remarks
1999-07-17	Cas5	B	90	1	0	-9999	NA	No remarks	No remarks
1999-07-17	Cas5	C	98	11	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas1	A	2	50	4	-9999	NA	No remarks	No remarks
1999-07-22	Cas1	B	2	50	7	-9999	NA	No remarks	No remarks
1999-07-22	Cas1	C	1	47	3	-9999	NA	No remarks	No remarks
1999-07-22	Cas1	D	2	26	2	-9999	NA	No remarks	No remarks
1999-07-22	Cas3	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas3	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas2	C	5	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas2	D	2	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-22	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-23	Cas1	A	-9999	-9999	-9999	77	TOTALCOUNT	No remarks	No remarks
1999-07-23	Cas1	B	-9999	-9999	-9999	109	TOTALCOUNT	No remarks	No remarks
1999-07-23	Cas1	C	-9999	-9999	-9999	96	TOTALCOUNT	No remarks	No remarks
1999-07-23	Cas1	D	-9999	-9999	-9999	30	TOTALCOUNT	No remarks	No remarks
1999-07-24	Cas5	A	40	47	0	-9999	NA	No remarks	No remarks
1999-07-24	Cas5	B	38	40	0	-9999	NA	No remarks	No remarks
1999-07-24	Cas6	B	0	0	0	-9999	NA	No remarks	No remarks
1999-07-24	Cas6	C	0	0	0	-9999	NA	No remarks	No remarks
1999-07-24	Cas6	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-24	Cas5	C	22	80	0	-9999	NA	No remarks	No remarks
1999-07-24	Cas5	D	44	47	0	-9999	NA	No remarks	No remarks
1999-07-24	Cas6	A	0	0	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas1	A	0	13	54	-9999	NA	No remarks	No remarks
1999-07-29	Cas2	B	0	1	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas2	C	1	5	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas2	D	0	2	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas3	A	1	4	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas4	B	0	0	0	0	TOTALCOUNT	No remarks	No remarks
1999-07-29	Cas4	C	0	1	1	2	TOTALCOUNT	No remarks	No remarks
1999-07-29	Cas4	D	0	1	4	5	TOTALCOUNT	No remarks	No remarks
1999-07-29	Cas1	B	0	10	65	-9999	NA	No remarks	No remarks
1999-07-29	Cas1	C	0	2	56	-9999	NA	No remarks	No remarks
1999-07-29	Cas1	D	0	3	24	-9999	NA	Looked like some flowers were eaten	No remarks
1999-07-29	Cas2	A	0	1	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas3	B	0	4	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas3	C	0	4	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
1999-07-29	Cas4	A	0	0	0	0	TOTALCOUNT	No remarks	No remarks
1999-08-05	Cas1	A	0	0	50	-9999	NA	No remarks	No remarks
1999-08-05	Cas2	C	0	1	7	8	TOTALCOUNT	No remarks	No remarks
1999-08-05	Cas2	D	0	2	2	4	TOTALCOUNT	No remarks	No remarks
1999-08-05	Cas3	A	0	2	1	-9999	NA	No remarks	No remarks
1999-08-05	Cas3	B	0	3	0	-9999	NA	No remarks	No remarks
1999-08-05	Cas4	C	0	0	1	-9999	NA	No remarks	No remarks
1999-08-05	Cas4	D	0	0	5	-9999	NA	No remarks	No remarks
1999-08-05	Cas1	B	0	0	50	-9999	NA	No remarks	No remarks
1999-08-05	Cas1	C	0	0	50	-9999	NA	No remarks	No remarks
1999-08-05	Cas1	D	0	0	30	-9999	NA	No remarks	No remarks
1999-08-05	Cas2	A	0	2	1	3	TOTALCOUNT	No remarks	No remarks
1999-08-05	Cas2	B	0	1	0	1	TOTALCOUNT	No remarks	No remarks
1999-08-05	Cas3	C	0	2	0	-9999	NA	No remarks	No remarks
1999-08-05	Cas3	D	0	1	0	-9999	NA	No remarks	No remarks
1999-08-05	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
1999-08-05	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
1999-08-09	Cas5	A	4	11	81	96	TOTALCOUNT	Interpolated data	No remarks
1999-08-09	Cas5	B	2	7	110	119	TOTALCOUNT	Interpolated data	No remarks
1999-08-09	Cas6	C	1	0	0	-9999	NA	No remarks	No remarks
1999-08-09	Cas6	D	2	0	0	-9999	NA	No remarks	No remarks
1999-08-09	Cas5	C	1	12	106	119	TOTALCOUNT	Interpolated data	No remarks
1999-08-09	Cas5	D	1	2	137	140	TOTALCOUNT	Interpolated data	No remarks
1999-08-09	Cas6	A	0	0	0	-9999	NA	No remarks	No remarks
1999-08-09	Cas6	B	0	0	0	-9999	NA	No remarks	No remarks
1999-08-12	Cas1	A	1	0	67	-9999	NA	No remarks	No remarks
1999-08-12	Cas1	B	1	0	68	-9999	NA	No remarks	No remarks
1999-08-12	Cas2	D	0	0	2	-9999	NA	No remarks	No remarks
1999-08-12	Cas3	A	-9999	-9999	-9999	4	TOTALCOUNT	No remarks	No remarks
1999-08-12	Cas1	C	0	0	50	-9999	NA	No remarks	No remarks
1999-08-12	Cas1	D	1	0	30	-9999	NA	No remarks	No remarks
1999-08-12	Cas2	A	0	0	1	-9999	NA	No remarks	No remarks
1999-08-12	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
1999-08-12	Cas2	C	0	0	7	-9999	NA	No remarks	No remarks
1999-08-12	Cas3	D	-9999	-9999	-9999	1	TOTALCOUNT	No remarks	No remarks
1999-08-12	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
1999-08-12	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
1999-08-12	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
1999-08-12	Cas3	B	-9999	-9999	-9999	3	TOTALCOUNT	No remarks	No remarks
1999-08-12	Cas3	C	-9999	-9999	-9999	10	TOTALCOUNT	No remarks	No remarks
1999-08-12	Cas4	D	0	0	1	-9999	NA	No remarks	No remarks
1999-08-19	Cas1	D	0	0	22	-9999	NA	No remarks	No remarks
1999-08-19	Cas2	A	0	0	1	-9999	NA	No remarks	No remarks
1999-08-19	Cas2	B	0	0	1	-9999	NA	No remarks	No remarks
1999-08-19	Cas2	C	0	0	8	-9999	NA	No remarks	No remarks
1999-08-19	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
1999-08-19	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
1999-08-19	Cas4	C	0	0	1	-9999	NA	No remarks	No remarks
1999-08-19	Cas4	D	0	0	5	-9999	NA	No remarks	No remarks
1999-08-19	Cas1	A	0	0	26	-9999	NA	No remarks	No remarks
1999-08-19	Cas1	B	0	0	36	-9999	NA	No remarks	No remarks
1999-08-19	Cas1	C	0	0	18	-9999	NA	No remarks	No remarks
1999-08-19	Cas2	D	0	0	2	-9999	NA	No remarks	No remarks
1999-08-19	Cas3	A	0	0	4	-9999	NA	No remarks	No remarks
1999-08-19	Cas3	B	0	0	3	-9999	NA	No remarks	No remarks
1999-08-19	Cas3	C	0	0	10	-9999	NA	No remarks	No remarks
1999-08-19	Cas3	D	0	0	1	-9999	NA	No remarks	No remarks
1999-08-21	Cas6	A	0	0	0	0	TOTALCOUNT	Frost damaged	No remarks
1999-08-21	Cas6	B	0	0	0	0	TOTALCOUNT	Frost damaged	No remarks
1999-08-21	Cas6	C	0	0	1	1	TOTALCOUNT	Frost damaged	No remarks
1999-08-21	Cas6	D	0	0	2	2	TOTALCOUNT	Frost damaged	No remarks
1999-08-21	Cas5	A	0	0	96	-9999	NA	No remarks	No remarks
1999-08-21	Cas5	B	0	0	119	-9999	NA	No remarks	No remarks
1999-08-21	Cas5	C	0	0	119	-9999	NA	No remarks	No remarks
1999-08-21	Cas5	D	0	0	140	-9999	NA	No remarks	No remarks
1999-08-26	Cas2	A	0	0	1	-9999	NA	No remarks	No remarks
1999-08-26	Cas2	B	0	0	1	-9999	NA	No remarks	No remarks
1999-08-26	Cas2	C	0	0	8	-9999	NA	No remarks	No remarks
1999-08-26	Cas2	D	0	0	2	-9999	NA	No remarks	No remarks
1999-08-26	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
1999-08-26	Cas4	C	0	0	1	-9999	NA	No remarks	No remarks
1999-08-26	Cas4	D	0	0	2	-9999	NA	No remarks	No remarks
1999-08-26	Cas1	A	0	0	50	-9999	NA	No remarks	No remarks
1999-08-26	Cas1	B	0	0	50	-9999	NA	No remarks	No remarks
1999-08-26	Cas1	C	0	0	50	-9999	NA	No remarks	No remarks
1999-08-26	Cas1	D	0	0	30	-9999	NA	No remarks	No remarks
1999-08-26	Cas3	A	0	0	4	-9999	NA	No remarks	No remarks
1999-08-26	Cas3	B	0	0	3	-9999	NA	No remarks	No remarks
1999-08-26	Cas3	C	0	0	10	-9999	NA	No remarks	No remarks
1999-08-26	Cas3	D	0	0	1	-9999	NA	No remarks	No remarks
1999-08-26	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
1999-08-28	Cas5	A	0	0	50	-9999	NA	No remarks	No remarks
1999-08-28	Cas5	B	0	0	50	-9999	NA	No remarks	No remarks
1999-08-28	Cas5	C	0	0	50	-9999	NA	No remarks	No remarks
1999-08-28	Cas5	D	0	0	50	-9999	NA	No remarks	No remarks
2000-06-04	Cas1	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-04	Cas1	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-04	Cas1	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-04	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-04	Cas1	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-04	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-04	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-04	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Cas1	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Cas1	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Cas1	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Cas1	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas1	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas1	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas1	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas1	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas3	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas3	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-17	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas1	C	3	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas1	D	5	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas1	A	2	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas1	B	1	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas3	A	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas3	B	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
2000-06-24	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas1	D	3	7	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas1	A	0	2	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas1	B	0	4	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas1	C	1	6	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas3	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas3	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-02	Cas6	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-02	Cas6	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-02	Cas6	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-02	Cas6	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-02	Cas5	A	0	4	3	7	TOTALCOUNT	Total count	No remarks
2000-07-02	Cas5	B	0	10	3	13	TOTALCOUNT	Total count	No remarks
2000-07-02	Cas5	C	0	8	12	20	TOTALCOUNT	Total count	No remarks
2000-07-02	Cas5	D	1	8	1	10	TOTALCOUNT	Total count	No remarks
2000-07-08	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas1	A	0	7	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas1	B	0	3	1	-9999	NA	No remarks	No remarks
2000-07-08	Cas1	C	0	2	4	-9999	NA	No remarks	No remarks
2000-07-08	Cas1	D	0	13	2	-9999	NA	No remarks	No remarks
2000-07-08	Cas3	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas3	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas1	B	0	0	3	-9999	NA	No remarks	No remarks
2000-07-14	Cas1	C	0	2	3	-9999	NA	No remarks	No remarks
2000-07-14	Cas1	D	0	7	8	-9999	NA	No remarks	No remarks
2000-07-14	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas3	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas1	A	0	2	5	-9999	NA	No remarks	No remarks
2000-07-14	Cas2	B	0	1	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas3	A	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
2000-07-14	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
