Date	Photo_no	Plot	Section	Snow	Cloud_cover	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Remarks
2009-06-08	SIL1_090608	SIL1	A	0	3	0	0	0	0	-9999	No remarks
2009-06-08	SIL1_090608	SIL1	B	5	3	0	0	0	0	-9999	No remarks
2009-06-08	SIL1_090608	SIL1	C	5	3	0	0	0	0	-9999	No remarks
2009-06-08	SIL1_090608	SIL1	D	0	3	0	0	0	0	-9999	No remarks
2009-06-08	SIL2_090608	SIL2	A	0	4	0	0	0	0	-9999	No remarks
2009-06-08	SIL2_090608	SIL2	B	0	4	0	0	0	0	-9999	No remarks
2009-06-08	SIL2_090608	SIL2	C	0	4	0	0	0	0	-9999	No remarks
2009-06-08	SIL2_090608	SIL2	D	0	4	0	0	0	0	-9999	No remarks
2009-06-08	SIL3_090608	SIL3	A	0	8	0	0	0	0	-9999	No remarks
2009-06-08	SIL3_090608	SIL3	B	0	8	0	0	0	0	-9999	No remarks
2009-06-08	SIL3_090608	SIL3	C	0	8	0	0	0	0	-9999	No remarks
2009-06-08	SIL3_090608	SIL3	D	0	8	0	0	0	0	-9999	No remarks
2009-06-08	SIL4_090608	SIL4	A	0	4	0	0	0	0	-9999	No remarks
2009-06-08	SIL4_090608	SIL4	B	0	4	0	0	0	0	-9999	Looked in vain after bud seen on 2/6
2009-06-08	SIL4_090608	SIL4	C	0	4	0	0	0	0	-9999	No remarks
2009-06-08	SIL4_090608	SIL4	D	0	4	0	0	0	0	-9999	No remarks
2009-06-17	SIL1_090617	SIL1	A	0	1	16	0	0	16	-9999	No remarks
2009-06-17	SIL1_090617	SIL1	B	0	1	2	0	0	2	-9999	No remarks
2009-06-17	SIL1_090617	SIL1	C	0	1	0	0	0	0	-9999	No remarks
2009-06-17	SIL1_090617	SIL1	D	0	1	0	0	0	0	-9999	No remarks
2009-06-17	SIL2_090617	SIL2	A	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SIL2_090617	SIL2	B	0	0	50	0	0	50	-9999	No remarks
2009-06-17	SIL2_090617	SIL2	C	0	0	50	0	0	50	-9999	No remarks
2009-06-17	SIL2_090617	SIL2	D	0	0	46	0	0	46	-9999	No remarks
2009-06-17	SIL3_090617	SIL3	A	0	0	50	0	0	50	-9999	No remarks
2009-06-17	SIL3_090617	SIL3	B	0	0	50	0	0	50	-9999	No remarks
2009-06-17	SIL3_090617	SIL3	C	0	0	50	0	0	50	-9999	No remarks
2009-06-17	SIL3_090617	SIL3	D	0	0	50	0	0	50	-9999	No remarks
2009-06-17	SIL4_090617	SIL4	A	0	0	50	0	0	50	-9999	No remarks
2009-06-17	SIL4_090617	SIL4	B	0	0	10	0	0	10	-9999	No remarks
2009-06-17	SIL4_090617	SIL4	C	0	0	50	0	0	50	-9999	No remarks
2009-06-17	SIL4_090617	SIL4	D	0	0	35	0	0	35	-9999	No remarks
2009-06-23	SIL1_090623	SIL1	A	0	7	43	0	0	43	-9999	No remarks
2009-06-23	SIL1_090623	SIL1	B	0	7	13	0	0	13	-9999	No remarks
2009-06-23	SIL1_090623	SIL1	C	0	7	50	0	0	50	-9999	No remarks
2009-06-23	SIL1_090623	SIL1	D	0	7	17	0	0	17	-9999	No remarks
2009-06-23	SIL2_090623	SIL2	A	0	8	32	0	0	32	-9999	No remarks
2009-06-23	SIL2_090623	SIL2	B	0	8	50	0	0	50	-9999	No remarks
2009-06-23	SIL2_090623	SIL2	C	0	8	50	0	0	50	-9999	2 black larvae
2009-06-23	SIL2_090623	SIL2	D	0	8	50	0	0	50	-9999	No remarks
2009-06-23	SIL3_090623	SIL3	A	0	7	50	0	0	50	-9999	No remarks
2009-06-23	SIL3_090623	SIL3	B	0	7	41	9	0	50	-9999	No remarks
2009-06-23	SIL3_090623	SIL3	C	0	7	50	0	0	50	-9999	No remarks
2009-06-23	SIL3_090623	SIL3	D	0	7	50	0	0	50	-9999	No remarks
2009-06-23	SIL4_090623	SIL4	A	0	7	50	0	0	50	-9999	No remarks
2009-06-23	SIL4_090623	SIL4	B	0	7	30	0	0	30	-9999	No remarks
2009-06-23	SIL4_090623	SIL4	C	0	7	50	0	0	50	-9999	No remarks
2009-06-23	SIL4_090623	SIL4	D	0	7	50	0	0	50	-9999	No remarks
2009-07-01	SIL1_090701	SIL1	A	0	8	31	0	0	31	-9999	Signs of herbivory by insects on buds
2009-07-01	SIL1_090701	SIL1	B	0	8	36	0	0	36	-9999	No remarks
2009-07-01	SIL1_090701	SIL1	C	0	8	50	0	0	50	-9999	No remarks
2009-07-01	SIL1_090701	SIL1	D	0	8	18	0	0	18	-9999	No remarks
2009-07-01	SIL2_090701	SIL2	A	0	6	50	0	0	50	-9999	No remarks
2009-07-01	SIL2_090701	SIL2	B	0	6	30	20	0	50	-9999	No remarks
2009-07-01	SIL2_090701	SIL2	C	0	6	44	6	0	50	-9999	No remarks
2009-07-01	SIL2_090701	SIL2	D	0	6	50	0	0	50	-9999	No remarks
2009-07-01	SIL3_090701	SIL3	A	0	6	43	7	0	50	-9999	No remarks
2009-07-01	SIL3_090701	SIL3	B	0	6	49	1	0	50	-9999	No remarks
2009-07-01	SIL3_090701	SIL3	C	0	6	50	0	0	50	-9999	No remarks
2009-07-01	SIL3_090701	SIL3	D	0	6	45	5	0	50	-9999	No remarks
2009-07-01	SIL4_090701	SIL4	A	0	5	35	1	0	36	-9999	No remarks
2009-07-01	SIL4_090701	SIL4	B	0	5	49	1	0	50	-9999	No remarks
2009-07-01	SIL4_090701	SIL4	C	0	5	49	1	0	50	-9999	Signs of herbivory by insects on buds
2009-07-01	SIL4_090701	SIL4	D	0	5	50	0	0	50	-9999	No remarks
2009-07-06	SIL1_090706	SIL1	A	0	4	18	3	0	21	-9999	Signs of herbivory by insects on buds and flowers
2009-07-06	SIL1_090706	SIL1	B	0	4	38	8	0	46	-9999	No remarks
2009-07-06	SIL1_090706	SIL1	C	0	4	50	0	0	50	-9999	No remarks
2009-07-06	SIL1_090706	SIL1	D	0	4	48	2	0	50	-9999	No remarks
2009-07-06	SIL4_090706	SIL4	A	0	4	10	24	1	35	-9999	No remarks
2009-07-06	SIL4_090706	SIL4	B	0	4	20	26	4	50	-9999	16 flowers with completely eaten petals
2009-07-06	SIL4_090706	SIL4	C	0	4	30	20	0	50	-9999	12 flowers with completely eaten petals
2009-07-06	SIL4_090706	SIL4	D	0	4	37	13	0	50	-9999	No remarks
2009-07-06	SIL2_090706	SIL2	A	0	7	1	48	1	50	-9999	No remarks
2009-07-06	SIL2_090706	SIL2	B	0	7	0	17	33	50	-9999	No remarks
2009-07-06	SIL2_090706	SIL2	C	0	7	15	45	0	60	-9999	No remarks
2009-07-06	SIL2_090706	SIL2	D	0	7	28	18	4	50	-9999	No remarks
2009-07-06	SIL3_090706	SIL3	A	0	4	3	47	0	50	-9999	No remarks
2009-07-06	SIL3_090706	SIL3	B	0	4	10	24	0	34	-9999	Signs of herbivory by insects on buds
2009-07-06	SIL3_090706	SIL3	C	0	4	31	19	0	50	-9999	No remarks
2009-07-06	SIL3_090706	SIL3	D	0	4	7	41	2	50	-9999	No remarks
2009-07-16	SIL1_090716	SIL1	A	0	1	0	2	3	5	-9999	Signs of herbivory by insects on flowers
2009-07-16	SIL1_090716	SIL1	B	0	1	0	0	31	31	-9999	Signs of herbivory by insects on flowers
2009-07-16	SIL1_090716	SIL1	C	0	1	0	13	37	50	0	Total=159. Flowers eaten
2009-07-16	SIL1_090716	SIL1	D	0	1	0	0	48	48	-9999	Signs of herbivory by insects on flowers
2009-07-16	SIL4_090716	SIL4	A	0	0	0	0	22	22	-9999	No remarks
2009-07-16	SIL4_090716	SIL4	B	0	0	12	0	31	43	-9999	No remarks
2009-07-16	SIL4_090716	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2009-07-16	SIL4_090716	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2009-07-16	SIL2_090716	SIL2	A	0	0	0	1	49	50	-9999	No remarks
2009-07-16	SIL2_090716	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2009-07-16	SIL2_090716	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2009-07-16	SIL2_090716	SIL2	D	0	0	0	1	49	50	-9999	No remarks
2009-07-16	SIL3_090716	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2009-07-16	SIL3_090716	SIL3	B	0	0	0	1	39	40	-9999	No remarks
2009-07-16	SIL3_090716	SIL3	C	0	0	0	8	42	50	-9999	No remarks
2009-07-16	SIL3_090716	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2009-07-20	NA	SIL1	A	0	0	0	0	50	50	50	Total count
2009-07-20	NA	SIL1	B	0	0	0	0	83	83	83	Total count
2009-07-20	NA	SIL1	C	0	0	0	0	166	166	166	Total count
2009-07-20	NA	SIL1	D	0	0	0	0	77	77	77	Total count
2009-07-20	NA	SIL4	A	0	0	0	0	58	58	58	Total count
2009-07-20	NA	SIL4	B	0	0	0	0	215	215	215	Total count
2009-07-20	NA	SIL4	C	0	0	0	0	319	319	319	Total count
2009-07-20	NA	SIL4	D	0	0	0	0	212	212	212	Total count
2009-07-20	NA	SIL2	A	0	0	0	0	1008	1008	1008	Total count
2009-07-20	NA	SIL2	B	0	0	0	0	496	496	496	Total count
2009-07-20	NA	SIL2	C	0	0	0	0	999	999	999	Total count
2009-07-20	NA	SIL2	D	0	0	0	0	294	294	294	Total count
2009-07-20	NA	SIL3	A	0	0	0	0	727	727	727	Total count
2009-07-20	NA	SIL3	B	0	0	0	0	62	62	62	Total count. Small beetles in the plants
2009-07-20	NA	SIL3	C	0	0	0	0	904	904	904	Total count. flowers were predated
2009-07-20	NA	SIL3	D	0	0	0	0	136	136	136	Total count
2009-07-22	SIL1_090722	SIL1	A	0	0	0	0	7	7	-9999	Signs of herbivory by insects on flowers
2009-07-22	SIL1_090722	SIL1	B	0	0	0	0	37	37	-9999	Signs of herbivory by insects on flowers
2009-07-22	SIL1_090722	SIL1	C	0	0	0	0	50	50	-9999	Signs of herbivory by insects on flowers
2009-07-22	SIL1_090722	SIL1	D	0	0	0	0	50	50	-9999	Signs of herbivory by insects on flowers
2009-07-22	SIL4_090722	SIL4	A	0	0	0	0	23	23	-9999	No remarks
2009-07-22	SIL4_090722	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2009-07-22	SIL4_090722	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2009-07-22	SIL4_090722	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2009-07-22	SIL2_090722	SIL2	A	0	0	0	0	50	50	-9999	Small beetles with brown abdomen crawling in plants. Flowers eaten
2009-07-22	SIL2_090722	SIL2	B	0	0	0	0	50	50	-9999	Small beetles with brown abdomen crawling in plants. Flowers eaten
2009-07-22	SIL2_090722	SIL2	C	0	0	0	0	50	50	-9999	Small beetles with brown abdomen crawling in plants. Flowers eaten
2009-07-22	SIL2_090722	SIL2	D	0	0	0	0	50	50	-9999	Small beetles with brown abdomen crawling in plants. Flowers eaten
2009-07-22	SIL3_090722	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2009-07-22	SIL3_090722	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2009-07-22	SIL3_090722	SIL3	C	0	0	0	0	50	50	-9999	Signs of herbivory by insects on flowers
2009-07-22	SIL3_090722	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL1_090806	SIL1	A	0	0	0	0	7	7	-9999	No remarks
2009-08-06	SIL1_090806	SIL1	B	0	0	0	0	37	37	-9999	No remarks
2009-08-06	SIL1_090806	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL1_090806	SIL1	D	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL4_090806	SIL4	A	0	0	0	0	23	23	-9999	No remarks
2009-08-06	SIL4_090806	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL4_090806	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL4_090806	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL2_090806	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL2_090806	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL2_090806	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL2_090806	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL3_090806	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL3_090806	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL3_090806	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2009-08-06	SIL3_090806	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2009-08-11	SIL1_090811	SIL1	A	0	0	0	0	7	7	-9999	No remarks
2009-08-11	SIL1_090811	SIL1	B	0	0	0	0	37	37	-9999	No remarks
2009-08-11	SIL1_090811	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2009-08-11	SIL1_090811	SIL1	D	0	0	0	0	50	50	-9999	No remarks
2009-08-11	SIL4_090811	SIL4	A	0	1	0	0	23	23	-9999	No remarks
2009-08-11	SIL4_090811	SIL4	B	0	1	0	0	50	50	-9999	No remarks
2009-08-11	SIL4_090811	SIL4	C	0	1	0	0	50	50	-9999	No remarks
2009-08-11	SIL4_090811	SIL4	D	0	1	0	0	50	50	-9999	No remarks
2009-08-11	SIL2_090811	SIL2	A	0	2	0	0	50	50	-9999	No remarks
2009-08-11	SIL2_090811	SIL2	B	0	2	0	0	50	50	-9999	No remarks
2009-08-11	SIL2_090811	SIL2	C	0	2	0	0	50	50	-9999	No remarks
2009-08-11	SIL2_090811	SIL2	D	0	2	0	0	50	50	-9999	No remarks
2009-08-11	SIL3_090811	SIL3	A	0	7	0	0	50	50	-9999	No remarks
2009-08-11	SIL3_090811	SIL3	B	0	7	0	0	50	50	-9999	No remarks
2009-08-11	SIL3_090811	SIL3	C	0	7	0	0	50	50	-9999	No remarks
2009-08-11	SIL3_090811	SIL3	D	0	7	0	0	50	50	-9999	No remarks
2009-08-18	SIL1_090818	SIL1	A	0	0	0	0	7	7	-9999	No remarks
2009-08-18	SIL1_090818	SIL1	B	0	0	0	0	37	37	-9999	No remarks
2009-08-18	SIL1_090818	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL1_090818	SIL1	D	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL4_090818	SIL4	A	0	0	0	0	23	23	-9999	No remarks
2009-08-18	SIL4_090818	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL4_090818	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL4_090818	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL2_090818	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL2_090818	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL2_090818	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL2_090818	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL3_090818	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL3_090818	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL3_090818	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2009-08-18	SIL3_090818	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2009-08-24	SIL1_090824	SIL1	A	0	7	0	0	7	7	-9999	No remarks
2009-08-24	SIL1_090824	SIL1	B	0	7	0	0	37	37	-9999	No remarks
2009-08-24	SIL1_090824	SIL1	C	0	7	0	0	50	50	-9999	No remarks
2009-08-24	SIL1_090824	SIL1	D	0	7	0	0	50	50	-9999	No remarks
2009-08-24	SIL4_090824	SIL4	A	0	8	0	0	23	23	-9999	No remarks
2009-08-24	SIL4_090824	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2009-08-24	SIL4_090824	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2009-08-24	SIL4_090824	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2009-08-24	SIL2_090824	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2009-08-24	SIL2_090824	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2009-08-24	SIL2_090824	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2009-08-24	SIL2_090824	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2009-08-24	SIL3_090824	SIL3	A	0	6	0	0	50	50	-9999	No remarks
2009-08-24	SIL3_090824	SIL3	B	0	6	0	0	50	50	-9999	No remarks
2009-08-24	SIL3_090824	SIL3	C	0	6	0	0	50	50	-9999	No remarks
2009-08-24	SIL3_090824	SIL3	D	0	6	0	0	50	50	-9999	No remarks
2009-08-31	SIL1_090831	SIL1	A	0	8	0	0	24	24	-9999	No remarks
2009-08-31	SIL1_090831	SIL1	B	0	8	0	0	29	29	-9999	No remarks
2009-08-31	SIL1_090831	SIL1	C	0	8	0	0	50	50	-9999	No remarks
2009-08-31	SIL1_090831	SIL1	D	0	8	0	0	50	50	-9999	No remarks
2009-08-31	SIL4_090831	SIL4	A	0	7	0	0	20	20	-9999	No remarks
2009-08-31	SIL4_090831	SIL4	B	0	7	0	0	38	38	-9999	No remarks
2009-08-31	SIL4_090831	SIL4	C	0	7	0	0	50	50	-9999	No remarks
2009-08-31	SIL4_090831	SIL4	D	0	7	0	0	50	50	-9999	No remarks
2009-08-31	SIL2_090831	SIL2	A	0	7	0	0	50	50	-9999	No remarks
2009-08-31	SIL2_090831	SIL2	B	0	7	0	0	50	50	-9999	No remarks
2009-08-31	SIL2_090831	SIL2	C	0	7	0	0	50	50	-9999	No remarks
2009-08-31	SIL2_090831	SIL2	D	0	7	0	0	50	50	-9999	No remarks
2009-08-31	SIL3_090831	SIL3	A	0	8	0	0	50	50	-9999	No remarks
2009-08-31	SIL3_090831	SIL3	B	0	8	0	0	48	48	-9999	No remarks
2009-08-31	SIL3_090831	SIL3	C	0	8	0	0	50	50	-9999	No remarks
2009-08-31	SIL3_090831	SIL3	D	0	8	0	0	50	50	-9999	No remarks
2009-09-08	SIL1_090908	SIL1	A	0	7	0	0	24	24	-9999	No remarks
2009-09-08	SIL1_090908	SIL1	B	0	7	0	0	29	29	-9999	No remarks
2009-09-08	SIL1_090908	SIL1	C	0	7	0	0	50	50	-9999	No remarks
2009-09-08	SIL1_090908	SIL1	D	0	7	0	0	50	50	-9999	No remarks
2009-09-08	SIL4_090908	SIL4	A	0	1	0	0	20	20	-9999	Fox has dug hole outside plot on line BC and shat twice at C-marker
2009-09-08	SIL4_090908	SIL4	B	0	1	0	0	38	38	-9999	Fox has dug hole outside plot on line BC and shat twice at C-marker
2009-09-08	SIL4_090908	SIL4	C	0	1	0	0	50	50	-9999	Fox has dug hole outside plot on line BC and shat twice at C-marker
2009-09-08	SIL4_090908	SIL4	D	0	1	0	0	50	50	-9999	Fox has dug hole outside plot on line BC and shat twice at C-marker
2009-09-08	SIL2_090908	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2009-09-08	SIL2_090908	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2009-09-08	SIL2_090908	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2009-09-08	SIL2_090908	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2009-09-08	SIL3_090908	SIL3	A	0	1	0	0	50	50	-9999	No remarks
2009-09-08	SIL3_090908	SIL3	B	0	1	0	0	48	48	-9999	No remarks
2009-09-08	SIL3_090908	SIL3	C	0	1	0	0	50	50	-9999	No remarks
2009-09-08	SIL3_090908	SIL3	D	0	1	0	0	50	50	-9999	No remarks
2009-09-15	SIL1_090915	SIL1	A	0	4	0	0	7	7	-9999	No remarks
2009-09-15	SIL1_090915	SIL1	B	0	4	0	0	29	29	-9999	No remarks
2009-09-15	SIL1_090915	SIL1	C	0	4	0	0	50	50	-9999	No remarks
2009-09-15	SIL1_090915	SIL1	D	0	4	0	0	34	34	-9999	No remarks
2009-09-15	SIL4_090915	SIL4	A	0	7	0	0	11	11	-9999	Hole between B-C dug a little bigger
2009-09-15	SIL4_090915	SIL4	B	0	7	0	0	37	37	-9999	Hole between B-C dug a little bigger
2009-09-15	SIL4_090915	SIL4	C	0	7	0	0	50	50	-9999	Hole between B-C dug a little bigger
2009-09-15	SIL4_090915	SIL4	D	0	7	0	0	50	50	-9999	Hole between B-C dug a little bigger
2009-09-15	SIL2_090915	SIL2	A	0	7	0	0	50	50	-9999	No remarks
2009-09-15	SIL2_090915	SIL2	B	0	7	0	0	50	50	-9999	No remarks
2009-09-15	SIL2_090915	SIL2	C	0	7	0	0	50	50	-9999	No remarks
2009-09-15	SIL2_090915	SIL2	D	0	7	0	0	50	50	-9999	No remarks
2009-09-15	SIL3_090915	SIL3	A	0	7	0	0	50	50	-9999	No remarks
2009-09-15	SIL3_090915	SIL3	B	0	7	0	0	23	23	-9999	No remarks
2009-09-15	SIL3_090915	SIL3	C	0	7	0	0	50	50	-9999	No remarks
2009-09-15	SIL3_090915	SIL3	D	0	7	0	0	50	50	-9999	No remarks
2009-09-21	SIL1_090921	SIL1	A	0	1	0	0	7	7	-9999	No remarks
2009-09-21	SIL1_090921	SIL1	B	0	1	0	0	29	29	-9999	No remarks
2009-09-21	SIL1_090921	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2009-09-21	SIL1_090921	SIL1	D	0	1	0	0	34	34	-9999	No remarks
2009-09-21	SIL4_090921	SIL4	A	0	7	0	0	11	11	-9999	No remarks
2009-09-21	SIL4_090921	SIL4	B	0	7	0	0	37	37	-9999	No remarks
2009-09-21	SIL4_090921	SIL4	C	0	7	0	0	50	50	-9999	No remarks
2009-09-21	SIL4_090921	SIL4	D	0	7	0	0	50	50	-9999	No remarks
2009-09-21	SIL2_090921	SIL2	A	0	7	0	0	50	50	-9999	No remarks
2009-09-21	SIL2_090921	SIL2	B	0	7	0	0	50	50	-9999	No remarks
2009-09-21	SIL2_090921	SIL2	C	0	7	0	0	50	50	-9999	No remarks
2009-09-21	SIL2_090921	SIL2	D	0	7	0	0	50	50	-9999	No remarks
2009-09-21	SIL3_090921	SIL3	A	0	8	0	0	50	50	-9999	No remarks
2009-09-21	SIL3_090921	SIL3	B	0	8	0	0	23	23	-9999	No remarks
2009-09-21	SIL3_090921	SIL3	C	0	8	0	0	50	50	-9999	No remarks
2009-09-21	SIL3_090921	SIL3	D	0	8	0	0	50	50	-9999	No remarks
2009-10-02	SIL1_091002	SIL1	A	0	0	0	0	4	4	-9999	No remarks
2009-10-02	SIL1_091002	SIL1	B	0	0	0	0	19	19	-9999	No remarks
2009-10-02	SIL1_091002	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2009-10-02	SIL1_091002	SIL1	D	0	0	0	0	27	27	-9999	No remarks
2009-10-02	SIL4_091002	SIL4	A	0	0	0	0	0	0	-9999	No remarks
2009-10-02	SIL4_091002	SIL4	B	0	0	0	0	16	16	-9999	No remarks
2009-10-02	SIL4_091002	SIL4	C	0	0	0	0	46	46	-9999	No remarks
2009-10-02	SIL4_091002	SIL4	D	0	0	0	0	41	41	-9999	No remarks
2009-10-02	SIL2_091002	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2009-10-02	SIL2_091002	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2009-10-02	SIL2_091002	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2009-10-02	SIL2_091002	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2009-10-02	SIL3_091002	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2009-10-02	SIL3_091002	SIL3	B	0	0	0	0	0	0	-9999	No remarks
2009-10-02	SIL3_091002	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2009-10-02	SIL3_091002	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2009-10-12	SIL1_091012	SIL1	A	0	7	0	0	4	4	-9999	No remarks
2009-10-12	SIL1_091012	SIL1	B	0	7	0	0	19	19	-9999	No remarks
2009-10-12	SIL1_091012	SIL1	C	0	7	0	0	50	50	-9999	No remarks
2009-10-12	SIL1_091012	SIL1	D	0	7	0	0	27	27	-9999	No remarks
2009-10-12	SIL4_091012	SIL4	A	0	8	0	0	0	0	-9999	No remarks
2009-10-12	SIL4_091012	SIL4	B	0	8	0	0	16	16	-9999	No remarks
2009-10-12	SIL4_091012	SIL4	C	0	8	0	0	46	46	-9999	No remarks
2009-10-12	SIL4_091012	SIL4	D	0	8	0	0	41	41	-9999	No remarks
2009-10-12	SIL2_091012	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2009-10-12	SIL2_091012	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2009-10-12	SIL2_091012	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2009-10-12	SIL2_091012	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2009-10-12	SIL3_091012	SIL3	A	0	8	0	0	50	50	-9999	No remarks
2009-10-12	SIL3_091012	SIL3	B	0	8	0	0	0	0	-9999	No remarks
2009-10-12	SIL3_091012	SIL3	C	0	8	0	0	50	50	-9999	No remarks
2009-10-12	SIL3_091012	SIL3	D	0	8	0	0	50	50	-9999	No remarks
2010-04-28	SIL1_100428	SIL1	A	0.5	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL1_100428	SIL1	B	75	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL1_100428	SIL1	C	95	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL1_100428	SIL1	D	5	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL4_100428	SIL4	A	75	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL4_100428	SIL4	B	90	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL4_100428	SIL4	C	99	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL4_100428	SIL4	D	95	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL2_100428	SIL2	A	0	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL2_100428	SIL2	B	0	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL2_100428	SIL2	C	0	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL2_100428	SIL2	D	0	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL3_100428	SIL3	A	0	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL3_100428	SIL3	B	25	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL3_100428	SIL3	C	5	8	0	0	0	0	-9999	No remarks
2010-04-28	SIL3_100428	SIL3	D	0	8	0	0	0	0	-9999	No remarks
2010-05-19	SIL1_100519	SIL1	A	0	4	0	0	0	0	-9999	No remarks
2010-05-19	SIL1_100519	SIL1	B	0	4	0	0	0	0	-9999	No remarks
2010-05-19	SIL1_100519	SIL1	C	0	4	0	0	0	0	-9999	No remarks
2010-05-19	SIL1_100519	SIL1	D	0	4	0	0	0	0	-9999	No remarks
2010-05-19	SIL4_100519	SIL4	A	0	6	0	0	0	0	-9999	No remarks
2010-05-19	SIL4_100519	SIL4	B	0	6	0	0	0	0	-9999	No remarks
2010-05-19	SIL4_100519	SIL4	C	0	6	0	0	0	0	-9999	No remarks
2010-05-19	SIL4_100519	SIL4	D	0	6	0	0	0	0	-9999	No remarks
2010-05-19	SIL2_100519	SIL2	A	0	6	0	0	0	0	-9999	No remarks
2010-05-19	SIL2_100519	SIL2	B	0	6	0	0	0	0	-9999	No remarks
2010-05-19	SIL2_100519	SIL2	C	0	6	50	0	0	50	-9999	No remarks
2010-05-19	SIL2_100519	SIL2	D	0	6	0	0	0	0	-9999	No remarks
2010-05-19	SIL3_100519	SIL3	A	0	8	50	0	0	50	-9999	No remarks
