LastName;FirstName;DatasetID;Dataset;SpeciesName;AccSpeciesID;AccSpeciesName;ObservationID;ObsDataID;TraitID;TraitName;DataID;DataName;OriglName;OrigValueStr;OrigUnitStr;ValueKindName;OrigUncertaintyStr;UncertaintyName;Replicates;StdValue;UnitName;RelUncertaintyPercent;OrigObsDataID;ErrorRisk;Reference;Comment
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712117;;;4252;Belowground part (coarse root, fine root, rhizome, belowground stem, total root system, total belowground system);Belowground part;TR;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Plant parts included in row data. CR = coarse roots (roots with diameter exceeding 2 mm), FR = fine roots (roots with diameter less than 2 mm), R = rhizomes, BS = belowground stems, TR = total root system, and TB = total belowground system. For this column, fine roots are defined as roots less than 2 mm in diameter†. ìTRî is used when all plant roots are considered but the source does not specify whether or not coarse roots are present. ìTBî is used when all belowground plant mass is considered but the source does not name all the plant parts comprised therein. Note that the FR category may contain roots measured from all roots from 0 to 2 mm in diameter, or may contain more restricted measures, e.g. 0 to 1 mm. The specific ranges of diameters included or allowed for a given sample are reported as the upper and lower bounds for root diameter classes in F00949 and F00950, respectively.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962096;;;4267;Soil depth collection method;Notes_Collection method;monolith or excavation;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Method used to collect data (e.g. minirhizotron, root excavation, sequential coring).
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711985;;;4267;Soil depth collection method;Notes_Collection method;monolith or excavation;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Method used to collect data (e.g. minirhizotron, root excavation, sequential coring).
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712008;;;4267;Soil depth collection method;Notes_Collection method;monolith or excavation;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Method used to collect data (e.g. minirhizotron, root excavation, sequential coring).
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712130;;;4267;Soil depth collection method;Notes_Collection method;monolith or excavation;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Method used to collect data (e.g. minirhizotron, root excavation, sequential coring).
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962091;;;4688;Sampling date: first year of sample collection;Sample collection_Year beginning collection;1973;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;The first year of sample collection for data collected over multiple years.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711981;;;4688;Sampling date: first year of sample collection;Sample collection_Year beginning collection;1981;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;The first year of sample collection for data collected over multiple years.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712004;;;4688;Sampling date: first year of sample collection;Sample collection_Year beginning collection;1981;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;The first year of sample collection for data collected over multiple years.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712126;;;4688;Sampling date: first year of sample collection;Sample collection_Year beginning collection;1981;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;The first year of sample collection for data collected over multiple years.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962092;;;4691;Sampling date: last year of sample collection;Sample collection_Year ending collection;1975;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;The final year of sample collection for data collected over multiple years.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711982;;;4691;Sampling date: last year of sample collection;Sample collection_Year ending collection;1982;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;The final year of sample collection for data collected over multiple years.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712005;;;4691;Sampling date: last year of sample collection;Sample collection_Year ending collection;1982;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;The final year of sample collection for data collected over multiple years.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712127;;;4691;Sampling date: last year of sample collection;Sample collection_Year ending collection;1982;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;The final year of sample collection for data collected over multiple years.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962090;;;4695;Treatment exposition: indoors / outdoors;Notes_Indoor or outdoor;outdoor;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether data were collected indoors or outdoors.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711980;;;4695;Treatment exposition: indoors / outdoors;Notes_Indoor or outdoor;outdoor;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether data were collected indoors or outdoors.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712003;;;4695;Treatment exposition: indoors / outdoors;Notes_Indoor or outdoor;outdoor;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether data were collected indoors or outdoors.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712125;;;4695;Treatment exposition: indoors / outdoors;Notes_Indoor or outdoor;outdoor;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether data were collected indoors or outdoors.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962086;;;4704;Latitude (decimal degrees);Latitude;77.75;decimal_degrees;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Decimal degrees latitude of data collection location as reported in the original study.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711976;;;4704;Latitude (decimal degrees);Latitude;79;decimal_degrees;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Decimal degrees latitude of data collection location as reported in the original study.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49711999;;;4704;Latitude (decimal degrees);Latitude;79;decimal_degrees;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Decimal degrees latitude of data collection location as reported in the original study.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712121;;;4704;Latitude (decimal degrees);Latitude;79;decimal_degrees;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Decimal degrees latitude of data collection location as reported in the original study.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962087;;;4705;Longitude (decimal degrees);Longitude;-101.167;decimal_degrees;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Decimal degrees longitude of data collection location as reported in the original study. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711977;;;4705;Longitude (decimal degrees);Longitude;-76;decimal_degrees;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Decimal degrees longitude of data collection location as reported in the original study. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712000;;;4705;Longitude (decimal degrees);Longitude;-76;decimal_degrees;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Decimal degrees longitude of data collection location as reported in the original study. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712122;;;4705;Longitude (decimal degrees);Longitude;-76;decimal_degrees;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Decimal degrees longitude of data collection location as reported in the original study. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962093;;;4736;Climate_PFT_Biome equivalent_Poulter;Climate_PFT_Biome equivalent_Poulter;polar;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether the data collection location is tropical, arid, temperate, boreal, or polar, based on Koppen-Geiger designation and Table 3 from the following paper: Poulter B, Ciais P, Hodson E., Lischke H., Maignan F., Plummer S, Zimmermann N.E. 2011. Plant functional type mapping for earth system models. Geoscientific Model Development 4: 993-1010. DOI: 10.5194/gmd-4-993-2011. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711983;;;4736;Climate_PFT_Biome equivalent_Poulter;Climate_PFT_Biome equivalent_Poulter;polar;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether the data collection location is tropical, arid, temperate, boreal, or polar, based on Koppen-Geiger designation and Table 3 from the following paper: Poulter B, Ciais P, Hodson E., Lischke H., Maignan F., Plummer S, Zimmermann N.E. 2011. Plant functional type mapping for earth system models. Geoscientific Model Development 4: 993-1010. DOI: 10.5194/gmd-4-993-2011. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712006;;;4736;Climate_PFT_Biome equivalent_Poulter;Climate_PFT_Biome equivalent_Poulter;polar;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether the data collection location is tropical, arid, temperate, boreal, or polar, based on Koppen-Geiger designation and Table 3 from the following paper: Poulter B, Ciais P, Hodson E., Lischke H., Maignan F., Plummer S, Zimmermann N.E. 2011. Plant functional type mapping for earth system models. Geoscientific Model Development 4: 993-1010. DOI: 10.5194/gmd-4-993-2011. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712128;;;4736;Climate_PFT_Biome equivalent_Poulter;Climate_PFT_Biome equivalent_Poulter;polar;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether the data collection location is tropical, arid, temperate, boreal, or polar, based on Koppen-Geiger designation and Table 3 from the following paper: Poulter B, Ciais P, Hodson E., Lischke H., Maignan F., Plummer S, Zimmermann N.E. 2011. Plant functional type mapping for earth system models. Geoscientific Model Development 4: 993-1010. DOI: 10.5194/gmd-4-993-2011. 
G¸nther;Angela;460;TRY Categorical Traits Dataset (update 2018);Harrimanella stelleriana;78118;Cassiope stelleriana;4489056;50246261;;;6558;Reference woodiness;WoodinessSource;http://delta-intkey.com/angio/www/ericacea.htm;;;;;;;;;;;unpub.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga squarrosa SIEBER;96965;Saxifraga squarrosa;1717343;23193520;;;6601;Sampling or measurement date standardized;Sampling or measurement date standardized;1.8.1996;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga tenuis (WAHLENB.) HARRY SM. ex LINDM.;96969;Saxifraga tenuis;1717348;23276678;;;6601;Sampling or measurement date standardized;Sampling or measurement date standardized;25.7.2003;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;51065716;;;6601;Sampling or measurement date standardized;Sampling or measurement date standardized;1973 to 1975;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;51068437;;;6601;Sampling or measurement date standardized;Sampling or measurement date standardized;1981 to 1982;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;51068438;;;6601;Sampling or measurement date standardized;Sampling or measurement date standardized;1981 to 1982;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;51068443;;;6601;Sampling or measurement date standardized;Sampling or measurement date standardized;1981 to 1982;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962098;;;7164;Species names converted to The Plant List;Species as in The Plant List;Saxifraga flagellaris;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711987;;;7164;Species names converted to The Plant List;Species as in The Plant List;Saxifraga flagellaris;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712010;;;7164;Species names converted to The Plant List;Species as in The Plant List;Saxifraga foliolosa;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712132;;;7164;Species names converted to The Plant List;Species as in The Plant List;Saxifraga tenuis;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962073;;;7257;Fred version number;Version_FRED version number;1;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;FRED version number in which data in row first appeared. Version 0 is not acknowledged in version 1 and subsequent versions.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711965;;;7257;Fred version number;Version_FRED version number;1;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;FRED version number in which data in row first appeared. Version 0 is not acknowledged in version 1 and subsequent versions.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49711988;;;7257;Fred version number;Version_FRED version number;1;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;FRED version number in which data in row first appeared. Version 0 is not acknowledged in version 1 and subsequent versions.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712110;;;7257;Fred version number;Version_FRED version number;1;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;FRED version number in which data in row first appeared. Version 0 is not acknowledged in version 1 and subsequent versions.
G¸nther;Angela;460;TRY Categorical Traits Dataset (update 2018);Harrimanella stelleriana;78118;Cassiope stelleriana;4489056;50246256;;;7788;Leaf type reference;LeafTypeSource;https://en.wikipedia.org/wiki/Ericaceae;;;;;;;;;;;unpub.;
G¸nther;Angela;460;TRY Categorical Traits Dataset (update 2018);Papaver chelidoniaefolium;92446;Papaver chelidoniifolium;4485438;50211418;;;7792;Photosynthetic pathway reference;PhotosyntheticPathwaySource;sa;;;;;;;;;;;unpub.;
G¸nther;Angela;460;TRY Categorical Traits Dataset (update 2018);Harrimanella stelleriana;78118;Cassiope stelleriana;4489056;50246259;;;7792;Photosynthetic pathway reference;PhotosyntheticPathwaySource;sa;;;;;;;;;;;unpub.;
