Date	Plot	Section	Buds	Flowers	Senescent	Open	TotalFlowering	TotalCount	Field_Remarks	General_remarks
1998-08-12	Sax3	D	0	0	35	0	-9999	NA	No remarks	No remarks
1998-08-12	Sax1	A	0	0	31	19	-9999	NA	No remarks	No remarks
1998-08-12	Sax1	B	0	0	28	22	-9999	NA	No remarks	No remarks
1998-08-12	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
1998-08-12	Sax2	D	0	0	49	1	-9999	NA	No remarks	No remarks
1998-08-12	Sax3	A	0	0	50	2	-9999	NA	No remarks	No remarks
1998-08-12	Sax3	B	0	0	50	3	-9999	NA	No remarks	No remarks
1998-08-19	Sax1	A	0	5	15	8	-9999	NA	No remarks	No remarks
1998-08-19	Sax1	B	5	1	34	8	-9999	NA	No remarks	No remarks
1998-08-19	Sax2	D	0	0	80	0	-9999	NA	No remarks	No remarks
1998-08-19	Sax3	A	0	0	113	14	-9999	NA	No remarks	No remarks
1998-08-19	Sax3	B	0	0	32	3	-9999	NA	No remarks	No remarks
1998-08-19	Sax3	C	0	2	26	3	-9999	NA	No remarks	No remarks
1998-08-19	Sax1	C	0	0	6	1	-9999	NA	No remarks	No remarks
1998-08-19	Sax1	D	5	3	12	4	-9999	NA	No remarks	No remarks
1998-08-19	Sax2	A	0	0	40	0	-9999	NA	No remarks	No remarks
1998-08-19	Sax2	B	0	0	19	5	-9999	NA	No remarks	No remarks
1998-08-19	Sax2	C	0	1	78	0	-9999	NA	No remarks	No remarks
1998-08-19	Sax3	D	0	0	22	0	-9999	NA	No remarks	No remarks
1998-08-26	Sax1	D	0	12	4	55	-9999	NA	No remarks	No remarks
1998-08-26	Sax2	A	0	0	14	10	-9999	NA	No remarks	No remarks
1998-08-26	Sax2	B	0	0	2	29	-9999	NA	No remarks	No remarks
1998-08-26	Sax2	C	0	0	11	64	-9999	NA	No remarks	No remarks
1998-08-26	Sax3	D	0	0	2	29	-9999	NA	No remarks	No remarks
1998-08-26	Sax1	A	0	6	2	78	-9999	NA	No remarks	No remarks
1998-08-26	Sax1	B	0	6	1	61	-9999	NA	No remarks	No remarks
1998-08-26	Sax1	C	0	0	0	7	-9999	NA	No remarks	No remarks
1998-08-26	Sax2	D	0	1	40	42	-9999	NA	No remarks	No remarks
1998-08-26	Sax3	A	0	0	15	113	-9999	NA	No remarks	No remarks
1998-08-26	Sax3	B	0	2	17	5	-9999	NA	No remarks	No remarks
1998-08-26	Sax3	C	0	3	3	36	-9999	NA	No remarks	No remarks
1999-06-01	Sax1	A	7	0	0	0	-9999	NA	7 almost open flowers	No remarks
1999-06-01	Sax1	B	12	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax1	C	50	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax1	D	30	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax3	A	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax3	B	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax3	C	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax3	D	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax2	A	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax2	B	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax2	C	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-01	Sax2	D	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax2	A	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax2	B	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax2	C	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax2	D	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax1	A	40	0	0	0	-9999	NA	7 almost open flowers	No remarks
1999-06-03	Sax1	B	50	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax1	C	50	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax1	D	29	5	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax3	A	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax3	B	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax3	C	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-03	Sax3	D	0	0	0	0	-9999	NA	No remarks	No remarks
1999-06-10	Sax1	A	2	48	0	0	-9999	NA	No remarks	Dataloggersensor buried 10:30
1999-06-10	Sax1	B	4	46	0	0	-9999	NA	No remarks	Dataloggersensor buried 10:30
1999-06-10	Sax1	C	0	50	0	0	-9999	NA	No remarks	Dataloggersensor buried 10:30
1999-06-10	Sax1	D	0	50	0	0	-9999	NA	No remarks	Dataloggersensor buried 10:30
1999-06-10	Sax2	A	2	0	0	0	-9999	NA	No remarks	Dataloggersensor buried 11:00
1999-06-10	Sax3	B	50	0	0	0	-9999	NA	No remarks	Dataloggersensor already buried
1999-06-10	Sax3	C	46	1	0	0	-9999	NA	No remarks	Dataloggersensor already buried
1999-06-10	Sax3	D	50	0	0	0	-9999	NA	No remarks	Dataloggersensor already buried
1999-06-10	Sax2	B	0	1	0	0	-9999	NA	No remarks	Dataloggersensor buried 11:00
1999-06-10	Sax2	C	12	0	0	0	-9999	NA	No remarks	Dataloggersensor buried 11:00
1999-06-10	Sax2	D	50	0	0	0	-9999	NA	No remarks	Dataloggersensor buried 11:00
1999-06-10	Sax3	A	50	0	0	0	-9999	NA	No remarks	Dataloggersensor already buried
1999-06-13	Sax1	A	-9999	-9999	-9999	-9999	68	TOTALCOUNT	No remarks	No remarks
1999-06-13	Sax1	B	-9999	-9999	-9999	-9999	139	TOTALCOUNT	No remarks	No remarks
1999-06-13	Sax1	C	-9999	-9999	-9999	-9999	321	TOTALCOUNT	No remarks	No remarks
1999-06-13	Sax1	D	-9999	-9999	-9999	-9999	56	TOTALCOUNT	No remarks	No remarks
1999-06-17	Sax1	B	0	39	11	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax1	C	0	35	15	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax1	D	0	26	24	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax2	A	2	10	0	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax3	B	25	25	0	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax3	C	21	29	0	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax3	D	0	50	0	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax1	A	6	37	11	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax2	B	6	14	0	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax2	C	1	20	0	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax2	D	0	50	0	0	-9999	NA	No remarks	No remarks
1999-06-17	Sax3	A	24	26	0	0	-9999	NA	No remarks	No remarks
1999-06-20	Sax2	A	-9999	-9999	-9999	-9999	19	TOTALCOUNT	No remarks	No remarks
1999-06-20	Sax2	B	-9999	-9999	-9999	-9999	17	TOTALCOUNT	No remarks	No remarks
1999-06-20	Sax2	C	-9999	-9999	-9999	-9999	27	TOTALCOUNT	No remarks	No remarks
1999-06-20	Sax2	D	-9999	-9999	-9999	-9999	95	TOTALCOUNT	No remarks	No remarks
1999-06-24	Sax1	C	0	3	47	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax2	A	0	15	4	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax2	B	0	16	1	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax3	C	0	50	0	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax3	D	0	50	0	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax1	A	0	6	44	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax2	C	0	14	13	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax2	D	0	44	6	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax3	A	0	50	0	0	-9999	NA	No remarks	No remarks
1999-06-24	Sax3	B	0	50	0	0	-9999	NA	No remarks	No remarks
1999-06-28	Sax3	A	-9999	-9999	-9999	-9999	313	TOTALCOUNT	No remarks	No remarks
1999-06-28	Sax3	B	-9999	-9999	-9999	-9999	140	TOTALCOUNT	No remarks	No remarks
1999-06-28	Sax3	C	-9999	-9999	-9999	-9999	161	TOTALCOUNT	No remarks	No remarks
1999-06-28	Sax3	D	-9999	-9999	-9999	-9999	93	TOTALCOUNT	No remarks	No remarks
1999-07-01	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax2	A	0	0	3	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax2	B	0	0	13	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax2	C	0	0	18	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax1	A	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax2	D	0	0	49	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax3	A	0	3	47	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax3	B	0	20	30	0	-9999	NA	No remarks	No remarks
1999-07-01	Sax3	C	0	7	43	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax1	A	0	0	55	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax1	B	0	0	69	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax3	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax3	C	0	0	42	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax2	A	0	0	5	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax2	B	0	0	13	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax2	C	0	0	18	0	-9999	NA	No remarks	No remarks
1999-07-08	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax2	A	0	0	5	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax2	B	0	0	13	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax2	C	0	0	18	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax1	A	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax3	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-15	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax1	A	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax1	D	0	0	51	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax3	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax2	A	0	0	7	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax2	B	0	0	14	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax2	C	0	0	21	0	-9999	NA	No remarks	No remarks
1999-07-22	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax1	A	0	0	54	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax2	B	0	0	10	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax2	C	0	0	17	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax2	A	0	0	3	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax3	B	0	0	80	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax3	C	0	0	74	0	-9999	NA	No remarks	No remarks
1999-07-29	Sax3	D	0	0	79	0	-9999	NA	No remarks	No remarks
1999-08-05	Sax1	B	0	0	58	21	-9999	NA	No remarks	No remarks
1999-08-05	Sax1	C	0	0	68	17	-9999	NA	No remarks	No remarks
1999-08-05	Sax1	D	0	0	46	11	-9999	NA	No remarks	No remarks
1999-08-05	Sax2	A	0	0	6	0	-9999	NA	No remarks	No remarks
1999-08-05	Sax3	B	0	0	50	0	-9999	NA	No remarks	No remarks
1999-08-05	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
1999-08-05	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
1999-08-05	Sax1	A	0	0	50	17	-9999	NA	No remarks	No remarks
1999-08-05	Sax2	B	0	0	14	0	-9999	NA	No remarks	No remarks
1999-08-05	Sax2	C	0	0	17	0	-9999	NA	One tussock apparently grazed	No remarks
1999-08-05	Sax2	D	0	0	60	2	-9999	NA	No remarks	No remarks
1999-08-05	Sax3	A	0	0	54	0	-9999	NA	No remarks	No remarks
1999-08-12	Sax1	A	0	0	62	46	-9999	NA	No remarks	No remarks
1999-08-12	Sax1	B	0	0	75	63	-9999	NA	No remarks	No remarks
1999-08-12	Sax2	C	0	0	17	5	-9999	NA	No remarks	No remarks
1999-08-12	Sax2	D	0	0	58	14	-9999	NA	No remarks	No remarks
1999-08-12	Sax3	A	0	0	61	32	-9999	NA	No remarks	No remarks
1999-08-12	Sax3	B	0	0	55	7	-9999	NA	No remarks	No remarks
1999-08-12	Sax1	C	0	0	75	32	-9999	NA	No remarks	No remarks
1999-08-12	Sax1	D	0	0	47	38	-9999	NA	No remarks	No remarks
1999-08-12	Sax2	A	0	0	3	0	-9999	NA	No remarks	No remarks
1999-08-12	Sax2	B	0	0	12	0	-9999	NA	No remarks	No remarks
1999-08-12	Sax3	C	0	0	80	5	-9999	NA	Half the fruit in 1 flower seemed eaten	No remarks
1999-08-12	Sax3	D	0	0	75	8	-9999	NA	No remarks	No remarks
1999-08-19	Sax1	C	0	0	0	77	-9999	NA	No remarks	No remarks
1999-08-19	Sax1	D	0	0	0	33	-9999	NA	No remarks	No remarks
1999-08-19	Sax2	A	0	0	0	2	-9999	NA	No remarks	No remarks
1999-08-19	Sax2	B	0	0	0	2	-9999	NA	No remarks	No remarks
1999-08-19	Sax3	C	0	0	10	19	-9999	NA	No remarks	No remarks
1999-08-19	Sax3	D	0	0	6	60	-9999	NA	No remarks	No remarks
1999-08-19	Sax1	A	0	0	0	48	-9999	NA	No remarks	No remarks
1999-08-19	Sax1	B	0	0	0	72	-9999	NA	No remarks	No remarks
1999-08-19	Sax2	C	0	0	0	12	-9999	NA	No remarks	No remarks
1999-08-19	Sax2	D	0	0	11	41	-9999	NA	No remarks	No remarks
1999-08-19	Sax3	A	0	0	18	71	-9999	NA	No remarks	No remarks
1999-08-19	Sax3	B	0	0	31	43	-9999	NA	No remarks	No remarks
1999-08-26	Sax1	A	1	2	1	46	-9999	NA	No remarks	No remarks
1999-08-26	Sax1	B	3	4	0	75	-9999	NA	No remarks	No remarks
1999-08-26	Sax1	C	0	0	0	63	-9999	NA	No remarks	No remarks
1999-08-26	Sax2	D	0	0	1	58	-9999	NA	No remarks	No remarks
1999-08-26	Sax1	D	0	0	0	42	-9999	NA	No remarks	No remarks
1999-08-26	Sax2	A	0	0	0	7	-9999	NA	No remarks	No remarks
1999-08-26	Sax2	B	0	0	0	12	-9999	NA	No remarks	No remarks
1999-08-26	Sax2	C	0	0	0	15	-9999	NA	No remarks	No remarks
2000-06-03	Sax1	A	47	3	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax1	B	50	0	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax1	C	49	1	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax2	D	50	0	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax3	A	50	0	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax3	B	50	0	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax3	C	30	0	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax1	D	49	1	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax2	A	0	0	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax2	B	3	0	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax2	C	33	0	0	0	-9999	NA	No remarks	No remarks
2000-06-03	Sax3	D	38	0	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax2	A	13	26	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax2	B	14	39	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax2	C	22	30	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax2	D	16	34	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax1	A	1	49	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax1	B	0	50	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax1	C	0	50	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax1	D	1	49	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax3	A	2	48	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax3	B	15	48	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax3	C	8	44	0	0	-9999	NA	No remarks	No remarks
2000-06-10	Sax3	D	2	30	0	0	-9999	NA	No remarks	No remarks
2000-06-12	Sax1	A	-9999	-9999	-9999	-9999	103	TOTALCOUNT	No remarks	No remarks
2000-06-12	Sax1	B	-9999	-9999	-9999	-9999	662	TOTALCOUNT	No remarks	No remarks
2000-06-12	Sax1	C	-9999	-9999	-9999	-9999	468	TOTALCOUNT	No remarks	No remarks
2000-06-12	Sax1	D	-9999	-9999	-9999	-9999	319	TOTALCOUNT	No remarks	No remarks
2000-06-17	Sax2	A	0	12	41	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax2	B	1	37	3	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax2	C	0	42	22	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax2	D	0	74	35	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax1	A	0	41	7	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax1	B	0	33	114	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax1	C	0	27	51	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax1	D	0	27	79	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax3	A	0	22	47	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax3	B	0	48	8	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax3	C	0	46	15	0	-9999	NA	No remarks	No remarks
2000-06-17	Sax3	D	0	17	49	0	-9999	NA	No remarks	No remarks
2000-06-19	Sax2	B	-9999	-9999	-9999	-9999	51	TOTALCOUNT	No remarks	No remarks
2000-06-19	Sax2	C	-9999	-9999	-9999	-9999	141	TOTALCOUNT	No remarks	No remarks
2000-06-19	Sax2	D	-9999	-9999	-9999	-9999	143	TOTALCOUNT	No remarks	No remarks
2000-06-19	Sax3	A	-9999	-9999	-9999	-9999	144	TOTALCOUNT	No remarks	No remarks
2000-06-19	Sax2	A	-9999	-9999	-9999	-9999	52	TOTALCOUNT	No remarks	No remarks
2000-06-19	Sax3	B	-9999	-9999	-9999	-9999	76	TOTALCOUNT	No remarks	No remarks
2000-06-19	Sax3	C	-9999	-9999	-9999	-9999	133	TOTALCOUNT	No remarks	No remarks
2000-06-19	Sax3	D	-9999	-9999	-9999	-9999	50	TOTALCOUNT	No remarks	No remarks
2000-06-24	Sax1	B	0	0	64	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax1	C	0	1	56	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax1	D	0	3	80	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax2	A	0	3	21	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax3	B	0	8	27	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax3	C	0	20	22	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax3	D	0	3	30	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax1	A	0	0	23	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax2	B	0	9	27	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax2	C	0	11	45	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax2	D	0	11	27	0	-9999	NA	No remarks	No remarks
2000-06-24	Sax3	A	0	1	17	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax1	A	0	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax2	C	0	0	25	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax2	D	0	0	32	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax3	A	0	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax3	B	0	1	10	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax1	C	0	0	45	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax2	A	0	0	12	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax2	B	0	0	18	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax3	C	0	0	0	0	-9999	NA	No remarks	No remarks
2000-07-01	Sax3	D	0	0	0	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax2	A	0	0	35	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax2	B	0	0	39	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax3	C	0	1	49	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax1	A	0	0	40	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-08	Sax3	B	0	0	47	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax1	A	0	0	36	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax3	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax2	A	0	0	28	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax2	B	0	0	20	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-14	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax2	A	0	0	40	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax2	B	0	0	31	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax1	A	0	0	43	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax3	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-22	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax1	A	0	0	27	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax1	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax3	A	0	0	48	2	-9999	NA	No remarks	No remarks
2000-07-29	Sax3	B	0	1	49	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax2	A	0	0	31	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax2	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-07-29	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-08-05	Sax2	A	0	0	32	0	-9999	NA	No remarks	No remarks
2000-08-05	Sax2	B	0	0	50	0	-9999	NA	No remarks	No remarks
2000-08-05	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2000-08-05	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2000-08-05	Sax1	A	0	0	26	0	-9999	NA	No remarks	No remarks
2000-08-05	Sax1	B	3	0	36	10	-9999	NA	No remarks	No remarks
2000-08-05	Sax1	C	0	0	43	7	-9999	NA	No remarks	No remarks
2000-08-05	Sax1	D	0	0	47	3	-9999	NA	No remarks	No remarks
2000-08-05	Sax3	A	0	0	27	23	-9999	NA	No remarks	No remarks
2000-08-05	Sax3	B	0	0	37	13	-9999	NA	No remarks	No remarks
2000-08-05	Sax3	C	0	0	26	24	-9999	NA	No remarks	No remarks
2000-08-05	Sax3	D	0	0	43	7	-9999	NA	No remarks	No remarks
2000-08-12	Sax1	B	0	12	0	38	-9999	NA	No remarks	No remarks
2000-08-12	Sax1	C	2	3	3	42	-9999	NA	No remarks	No remarks
2000-08-12	Sax1	D	0	0	0	50	-9999	NA	No remarks	No remarks
2000-08-12	Sax2	A	0	0	36	1	-9999	NA	No remarks	No remarks
2000-08-12	Sax3	B	0	2	3	46	-9999	NA	No remarks	No remarks
2000-08-12	Sax3	C	0	1	10	39	-9999	NA	No remarks	No remarks
2000-08-12	Sax3	D	0	0	2	48	-9999	NA	No remarks	No remarks
