Date	Photo_no	Observer	Plot	Section	Snow	Cloud_cover	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Remarks
2008-09-24	LOI4_080924	JoNy	LOI4	D	0	0	0	0	-9999	-9999	-9999	All plants are senescent and it is not possible to distinguis this years senescent flowers anymore
2009-05-28	LOI1_090528	JoNy/KaRa	LOI1	A	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	LOI1_090528	JoNy/KaRa	LOI1	B	95	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	LOI1_090528	JoNy/KaRa	LOI1	C	80	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	LOI1_090528	JoNy/KaRa	LOI1	D	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	NA	JoNy/KaRa	LOI2	A	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	NA	JoNy/KaRa	LOI2	B	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	NA	JoNy/KaRa	LOI2	C	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	NA	JoNy/KaRa	LOI2	D	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	NA	JoNy/KaRa	LOI3	A	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	NA	JoNy/KaRa	LOI3	B	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	NA	JoNy/KaRa	LOI3	C	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	NA	JoNy/KaRa	LOI3	D	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	LOI4_090528	JoNy/KaRa	LOI4	A	0	7	100	0	0	100	-9999	No remarks
2009-05-28	LOI4_090528	JoNy/KaRa	LOI4	B	0	7	100	0	0	100	-9999	No remarks
2009-05-28	LOI4_090528	JoNy/KaRa	LOI4	C	0	7	100	0	0	100	-9999	No remarks
2009-05-28	LOI4_090528	JoNy/KaRa	LOI4	D	0	7	100	0	0	100	-9999	No remarks
2009-06-02	LOI1_090602	KaRa	LOI1	A	0	8	53	0	0	53	-9999	No remarks
2009-06-02	LOI1_090602	KaRa	LOI1	B	0	8	18	0	0	18	-9999	No remarks
2009-06-02	LOI1_090602	KaRa	LOI1	C	0	8	61	0	0	61	-9999	No remarks
2009-06-02	LOI1_090602	KaRa	LOI1	D	0	8	28	0	0	28	-9999	No remarks
2009-06-02	NA	KaRa	LOI2	A	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	NA	KaRa	LOI2	B	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	NA	KaRa	LOI2	C	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	NA	KaRa	LOI2	D	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	NA	KaRa	LOI3	A	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	NA	KaRa	LOI3	B	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	NA	KaRa	LOI3	C	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	NA	KaRa	LOI3	D	100	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	LOI4_090602	KaRa	LOI4	A	0	8	100	0	0	100	-9999	No remarks
2009-06-02	LOI4_090602	KaRa	LOI4	B	0	8	100	0	0	100	-9999	No remarks
2009-06-02	LOI4_090602	KaRa	LOI4	C	0	8	100	0	0	100	-9999	No remarks
2009-06-02	LOI4_090602	KaRa	LOI4	D	0	8	100	0	0	100	-9999	No remarks
2009-06-04	LOI1_090604	JoNy	LOI1	A	0	0	100	0	0	100	-9999	No remarks
2009-06-04	LOI1_090604	JoNy	LOI1	B	0	0	100	0	0	100	-9999	No remarks
2009-06-04	LOI1_090604	JoNy	LOI1	C	0	0	100	0	0	100	-9999	No remarks
2009-06-04	LOI1_090604	JoNy	LOI1	D	0	0	100	0	0	100	-9999	No remarks
2009-06-04	LOI2_090604	JoNy	LOI2	A	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	LOI2_090604	JoNy	LOI2	B	90	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	LOI2_090604	JoNy	LOI2	C	40	0	10	0	0	10	-9999	No remarks
2009-06-04	LOI2_090604	JoNy	LOI2	D	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	NA	JoNy	LOI3	A	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	NA	JoNy	LOI3	B	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	NA	JoNy	LOI3	C	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	NA	JoNy	LOI3	D	100	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	LOI4_090604	JoNy	LOI4	A	0	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	LOI4_090604	JoNy	LOI4	B	0	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	LOI4_090604	JoNy	LOI4	C	0	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-04	LOI4_090604	JoNy	LOI4	D	0	0	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-08	LOI1_090608	KaRa	LOI1	A	0	4	100	0	0	100	-9999	No remarks
2009-06-08	LOI1_090608	KaRa	LOI1	B	0	4	100	0	0	100	-9999	No remarks
2009-06-08	LOI1_090608	KaRa	LOI1	C	0	4	100	0	0	100	-9999	No remarks
2009-06-08	LOI1_090608	KaRa	LOI1	D	0	4	100	0	0	100	-9999	No remarks
2009-06-08	LOI2_090608	KaRa	LOI2	A	0	1	100	0	0	100	-9999	No remarks
2009-06-08	LOI2_090608	KaRa	LOI2	B	0	1	26	0	0	26	-9999	No remarks
2009-06-08	LOI2_090608	KaRa	LOI2	C	0	1	100	0	0	100	-9999	No remarks
2009-06-08	LOI2_090608	KaRa	LOI2	D	0	1	100	0	0	100	-9999	No remarks
2009-06-08	NA	KaRa	LOI3	A	100	1	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-08	NA	KaRa	LOI3	B	100	1	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-08	NA	KaRa	LOI3	C	75	1	0	0	0	0	0	No remarks
2009-06-08	NA	KaRa	LOI3	D	90	1	0	0	0	0	0	No remarks
2009-06-08	LOI4_090608	KaRa	LOI4	A	0	4	100	0	0	100	-9999	No remarks
2009-06-08	LOI4_090608	KaRa	LOI4	B	0	4	100	0	0	100	-9999	No remarks
2009-06-08	LOI4_090608	KaRa	LOI4	C	0	4	100	0	0	100	-9999	No remarks
2009-06-08	LOI4_090608	KaRa	LOI4	D	0	4	100	0	0	100	-9999	No remarks
2009-06-17	LOI1_090617	JoNy	LOI1	A	0	8	100	0	0	100	-9999	No remarks
2009-06-17	LOI1_090617	JoNy	LOI1	B	0	8	100	0	0	100	-9999	No remarks
2009-06-17	LOI1_090617	JoNy	LOI1	C	0	8	95	5	0	100	-9999	No remarks
2009-06-17	LOI1_090617	JoNy	LOI1	D	0	8	100	0	0	100	-9999	No remarks
2009-06-17	LOI2_090617	JoNy	LOI2	A	0	8	100	0	0	100	-9999	No remarks
2009-06-17	LOI2_090617	JoNy	LOI2	B	0	8	100	0	0	100	-9999	No remarks
2009-06-17	LOI2_090617	JoNy	LOI2	C	0	8	100	0	0	100	-9999	No remarks
2009-06-17	LOI2_090617	JoNy	LOI2	D	0	8	100	0	0	100	-9999	No remarks
2009-06-17	LOI3_090617	JoNy	LOI3	A	0	8	4	0	0	4	-9999	No remarks
2009-06-17	LOI3_090617	JoNy	LOI3	B	0	8	2	0	0	2	-9999	No remarks
2009-06-17	LOI3_090617	JoNy	LOI3	C	0	8	18	0	0	18	-9999	No remarks
2009-06-17	LOI3_090617	JoNy	LOI3	D	0	8	42	0	0	42	-9999	No remarks
2009-06-17	LOI4_090617	JoNy	LOI4	A	0	8	40	60	0	100	-9999	No remarks
2009-06-17	LOI4_090617	JoNy	LOI4	B	0	8	32	65	3	100	-9999	No remarks
2009-06-17	LOI4_090617	JoNy	LOI4	C	0	8	17	72	17	106	-9999	No remarks
2009-06-17	LOI4_090617	JoNy	LOI4	D	0	8	14	83	11	108	-9999	No remarks
2009-06-23	LOI1_090623	KaRa	LOI1	A	0	8	90	10	0	100	-9999	No remarks
2009-06-23	LOI1_090623	KaRa	LOI1	B	0	8	43	57	0	100	-9999	No remarks
2009-06-23	LOI1_090623	KaRa	LOI1	C	0	8	23	77	0	100	-9999	No remarks
2009-06-23	LOI1_090623	KaRa	LOI1	D	0	8	53	47	0	100	-9999	No remarks
2009-06-23	LOI2_090623	KaRa	LOI2	A	0	8	100	0	0	100	-9999	No remarks
2009-06-23	LOI2_090623	KaRa	LOI2	B	0	8	100	0	0	100	-9999	No remarks
2009-06-23	LOI2_090623	KaRa	LOI2	C	0	8	100	0	0	100	-9999	No remarks
2009-06-23	LOI2_090623	KaRa	LOI2	D	0	8	100	0	0	100	-9999	No remarks
2009-06-23	LOI3_090623	KaRa	LOI3	A	0	8	0	0	0	0	0	No remarks
2009-06-23	LOI3_090623	KaRa	LOI3	B	0	8	17	0	0	17	-9999	No remarks
2009-06-23	LOI3_090623	KaRa	LOI3	C	0	8	13	0	0	13	-9999	No remarks
2009-06-23	LOI3_090623	KaRa	LOI3	D	0	8	80	0	0	80	-9999	No remarks
2009-06-23	LOI4_090623	KaRa	LOI4	A	0	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-23	LOI4_090623	KaRa	LOI4	B	0	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-23	LOI4_090623	KaRa	LOI4	C	0	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-23	LOI4_090623	KaRa	LOI4	D	0	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-23	LOI4_090623	KaRa	LOI4	A	0	8	63	414	365	842	842	Total count
2009-06-23	LOI4_090623	KaRa	LOI4	B	0	8	73	844	421	1338	1338	Total count
2009-06-23	LOI4_090623	KaRa	LOI4	C	0	8	7	80	114	201	201	Total count
2009-06-23	LOI4_090623	KaRa	LOI4	D	0	8	27	414	306	747	747	Total count
2009-07-01	LOI1_090701	KaRa	LOI1	A	0	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-07-01	LOI1_090701	KaRa	LOI1	B	0	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-07-01	LOI1_090701	KaRa	LOI1	C	0	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-07-01	LOI1_090701	KaRa	LOI1	D	0	8	-9999	-9999	-9999	-9999	-9999	No remarks
2009-07-01	LOI2_090701	KaRa	LOI2	A	0	6	89	11	0	100	-9999	No remarks
2009-07-01	LOI2_090701	KaRa	LOI2	B	0	6	97	3	0	100	-9999	No remarks
2009-07-01	LOI2_090701	KaRa	LOI2	C	0	6	31	69	0	100	-9999	No remarks
2009-07-01	LOI2_090701	KaRa	LOI2	D	0	6	63	37	0	100	-9999	No remarks
2009-07-01	LOI3_090701	KaRa	LOI3	A	0	7	18	0	0	18	-9999	No remarks
2009-07-01	LOI3_090701	KaRa	LOI3	B	0	7	14	0	0	14	-9999	No remarks
2009-07-01	LOI3_090701	KaRa	LOI3	C	0	7	66	0	0	66	-9999	No remarks
2009-07-01	LOI3_090701	KaRa	LOI3	D	0	7	100	0	0	100	-9999	No remarks
2009-07-01	LOI4_090701	KaRa	LOI4	A	0	6	0	8	92	100	-9999	No remarks
2009-07-01	LOI4_090701	KaRa	LOI4	B	0	6	0	3	97	100	-9999	No remarks
2009-07-01	LOI4_090701	KaRa	LOI4	C	0	6	0	7	93	100	-9999	No remarks
2009-07-01	LOI4_090701	KaRa	LOI4	D	0	6	0	3	97	100	-9999	No remarks
2009-07-01	LOI1_090701	KaRa	LOI1	A	0	8	18	354	57	429	429	Total count
2009-07-01	LOI1_090701	KaRa	LOI1	B	0	8	9	271	202	482	482	Total count
2009-07-01	LOI1_090701	KaRa	LOI1	C	0	8	3	237	563	803	803	Total count
2009-07-01	LOI1_090701	KaRa	LOI1	D	0	8	38	584	230	852	852	Total count
2009-07-06	LOI1_090706	KaRa	LOI1	A	0	5	0	63	37	100	-9999	No remarks
2009-07-06	LOI1_090706	KaRa	LOI1	B	0	5	0	16	84	100	-9999	No remarks
2009-07-06	LOI1_090706	KaRa	LOI1	C	0	5	1	5	94	100	-9999	No remarks
2009-07-06	LOI1_090706	KaRa	LOI1	D	0	5	0	13	87	100	-9999	No remarks
2009-07-06	LOI2_090706	KaRa	LOI2	A	0	4	21	79	0	100	-9999	No remarks
2009-07-06	LOI2_090706	KaRa	LOI2	B	0	4	26	44	0	70	-9999	No remarks
2009-07-06	LOI2_090706	KaRa	LOI2	C	0	4	0	63	37	100	-9999	No remarks
2009-07-06	LOI2_090706	KaRa	LOI2	D	0	4	19	79	2	100	-9999	No remarks
2009-07-06	LOI3_090706	KaRa	LOI3	A	0	5	-9999	-9999	-9999	-9999	-9999	No remarks
2009-07-06	LOI3_090706	KaRa	LOI3	B	0	5	-9999	-9999	-9999	-9999	-9999	No remarks
2009-07-06	LOI3_090706	KaRa	LOI3	C	0	5	-9999	-9999	-9999	-9999	-9999	No remarks
2009-07-06	LOI3_090706	KaRa	LOI3	D	0	5	-9999	-9999	-9999	-9999	-9999	No remarks
2009-07-06	LOI4_090706	KaRa	LOI4	A	0	6	0	0	100	100	-9999	No remarks
2009-07-06	LOI4_090706	KaRa	LOI4	B	0	6	0	0	100	100	-9999	No remarks
2009-07-06	LOI4_090706	KaRa	LOI4	C	0	6	0	4	96	100	-9999	No remarks
2009-07-06	LOI4_090706	KaRa	LOI4	D	0	6	0	2	98	100	-9999	No remarks
2009-07-06	LOI3_090706	KaRa	LOI3	A	0	5	26	1	0	27	27	Total count
2009-07-06	LOI3_090706	KaRa	LOI3	B	0	5	21	4	0	25	25	Total count
2009-07-06	LOI3_090706	KaRa	LOI3	C	0	5	82	13	0	95	95	Total count
2009-07-06	LOI3_090706	KaRa	LOI3	D	0	5	74	26	0	100	100	Total count
2009-07-16	LOI1_090716	JoNy	LOI1	A	0	1	0	0	100	100	-9999	No remarks
2009-07-16	LOI1_090716	JoNy	LOI1	B	0	1	0	1	99	100	-9999	No remarks
2009-07-16	LOI1_090716	JoNy	LOI1	C	0	1	0	0	100	100	-9999	No remarks
2009-07-16	LOI1_090716	JoNy	LOI1	D	0	1	0	3	97	100	-9999	No remarks
2009-07-16	LOI2_090716	JoNy	LOI2	A	0	1	0	0	100	100	-9999	No remarks
2009-07-16	LOI2_090716	JoNy	LOI2	B	0	1	0	0	100	100	-9999	No remarks
2009-07-16	LOI2_090716	JoNy	LOI2	C	0	1	0	2	98	100	-9999	No remarks
2009-07-16	LOI2_090716	JoNy	LOI2	D	0	1	0	1	99	100	-9999	No remarks
2009-07-16	LOI3_090716	JoNy	LOI3	A	0	1	0	6	16	22	-9999	No remarks
2009-07-16	LOI3_090716	JoNy	LOI3	B	0	1	0	1	14	15	-9999	No remarks
2009-07-16	LOI3_090716	JoNy	LOI3	C	0	1	0	11	43	54	-9999	No remarks
2009-07-16	LOI3_090716	JoNy	LOI3	D	0	1	1	8	91	100	-9999	No remarks
2009-07-16	LOI4_090716	JoNy	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2009-07-16	LOI4_090716	JoNy	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2009-07-16	LOI4_090716	JoNy	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2009-07-16	LOI4_090716	JoNy	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2009-07-21	NA	JoNy/R.Berg/N.Christensen	LOI2	A	0	0	0	0	3186	3186	3186	Total count
2009-07-21	NA	JoNy/R.Berg/N.Christensen	LOI2	B	0	0	0	0	474	474	474	Total count
2009-07-21	NA	JoNy/R.Berg/N.Christensen	LOI2	C	0	0	0	0	3362	3362	3362	Total count
2009-07-21	NA	JoNy/R.Berg/N.Christensen	LOI2	D	0	0	0	0	1312	1312	1312	Total count
2009-07-22	LOI1_090722	JoNy	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI1_090722	JoNy	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI1_090722	JoNy	LOI1	C	0	0	1	0	99	100	-9999	No remarks
2009-07-22	LOI1_090722	JoNy	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI2_090722	JoNy	LOI2	A	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI2_090722	JoNy	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI2_090722	JoNy	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI2_090722	JoNy	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI3_090722	JoNy	LOI3	A	0	0	0	0	22	22	-9999	No remarks
2009-07-22	LOI3_090722	JoNy	LOI3	B	0	0	0	0	15	15	-9999	No remarks
2009-07-22	LOI3_090722	JoNy	LOI3	C	0	0	0	0	54	54	-9999	No remarks
2009-07-22	LOI3_090722	JoNy	LOI3	D	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI4_090722	JoNy	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI4_090722	JoNy	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI4_090722	JoNy	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2009-07-22	LOI4_090722	JoNy	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI1_090806	KaRa	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI1_090806	KaRa	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI1_090806	KaRa	LOI1	C	0	0	1	0	100	101	-9999	No remarks
2009-08-06	LOI1_090806	KaRa	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI2_090806	KaRa	LOI2	A	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI2_090806	KaRa	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI2_090806	KaRa	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI2_090806	KaRa	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI3_090806	KaRa	LOI3	A	0	0	0	0	14	14	-9999	No remarks
2009-08-06	LOI3_090806	KaRa	LOI3	B	0	0	0	0	8	8	-9999	No remarks
2009-08-06	LOI3_090806	KaRa	LOI3	C	0	0	0	0	63	63	-9999	No remarks
2009-08-06	LOI3_090806	KaRa	LOI3	D	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI4_090806	KaRa	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI4_090806	KaRa	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI4_090806	KaRa	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2009-08-06	LOI4_090806	KaRa	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI1_090811	KaRa	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI1_090811	KaRa	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI1_090811	KaRa	LOI1	C	0	0	1	0	100	101	-9999	No remarks
2009-08-11	LOI1_090811	KaRa	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI2_090811	KaRa	LOI2	A	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI2_090811	KaRa	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI2_090811	KaRa	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI2_090811	KaRa	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI3_090811	KaRa	LOI3	A	0	0	0	0	14	14	-9999	No remarks
2009-08-11	LOI3_090811	KaRa	LOI3	B	0	0	0	0	8	8	-9999	No remarks
2009-08-11	LOI3_090811	KaRa	LOI3	C	0	0	0	0	63	63	-9999	No remarks
2009-08-11	LOI3_090811	KaRa	LOI3	D	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI4_090811	KaRa	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI4_090811	KaRa	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI4_090811	KaRa	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2009-08-11	LOI4_090811	KaRa	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI1_090818	KaRa	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI1_090818	KaRa	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI1_090818	KaRa	LOI1	C	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI1_090818	KaRa	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI2_090818	KaRa	LOI2	A	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI2_090818	KaRa	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI2_090818	KaRa	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI2_090818	KaRa	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI3_090818	KaRa	LOI3	A	0	0	0	0	14	14	-9999	No remarks
2009-08-18	LOI3_090818	KaRa	LOI3	B	0	0	0	0	8	8	-9999	No remarks
2009-08-18	LOI3_090818	KaRa	LOI3	C	0	0	0	0	63	63	-9999	No remarks
2009-08-18	LOI3_090818	KaRa	LOI3	D	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI4_090818	KaRa	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI4_090818	KaRa	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI4_090818	KaRa	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2009-08-18	LOI4_090818	KaRa	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2009-08-24	LOI1_090824	KaRa	LOI1	A	0	7	0	0	100	100	-9999	No remarks
2009-08-24	LOI1_090824	KaRa	LOI1	B	0	7	0	0	100	100	-9999	No remarks
2009-08-24	LOI1_090824	KaRa	LOI1	C	0	7	0	0	100	100	-9999	No remarks
2009-08-24	LOI1_090824	KaRa	LOI1	D	0	7	0	0	100	100	-9999	No remarks
2009-08-24	LOI2_090824	KaRa	LOI2	A	0	6	0	0	100	100	-9999	No remarks
2009-08-24	LOI2_090824	KaRa	LOI2	B	0	6	0	0	100	100	-9999	No remarks
2009-08-24	LOI2_090824	KaRa	LOI2	C	0	6	0	0	100	100	-9999	No remarks
2009-08-24	LOI2_090824	KaRa	LOI2	D	0	6	0	0	100	100	-9999	No remarks
2009-08-24	LOI3_090824	KaRa	LOI3	A	0	6	0	0	4	4	-9999	No remarks
2009-08-24	LOI3_090824	KaRa	LOI3	B	0	6	0	0	21	21	-9999	No remarks
2009-08-24	LOI3_090824	KaRa	LOI3	C	0	6	0	0	35	35	-9999	No remarks
2009-08-24	LOI3_090824	KaRa	LOI3	D	0	6	0	0	86	86	-9999	No remarks
2009-08-24	LOI4_090824	KaRa	LOI4	A	0	7	0	0	100	100	-9999	No remarks
2009-08-24	LOI4_090824	KaRa	LOI4	B	0	7	0	0	100	100	-9999	No remarks
2009-08-24	LOI4_090824	KaRa	LOI4	C	0	7	0	0	100	100	-9999	No remarks
2009-08-24	LOI4_090824	KaRa	LOI4	D	0	7	0	0	100	100	-9999	No remarks
2009-08-31	LOI1_090831	KaRa	LOI1	A	0	8	0	0	100	100	-9999	No remarks
2009-08-31	LOI1_090831	KaRa	LOI1	B	0	8	0	0	100	100	-9999	No remarks
2009-08-31	LOI1_090831	KaRa	LOI1	C	0	8	0	0	100	100	-9999	No remarks
2009-08-31	LOI1_090831	KaRa	LOI1	D	0	8	0	0	100	100	-9999	No remarks
2009-08-31	LOI2_090831	KaRa	LOI2	A	0	8	0	0	100	100	-9999	No remarks
2009-08-31	LOI2_090831	KaRa	LOI2	B	0	8	0	0	100	100	-9999	No remarks
2009-08-31	LOI2_090831	KaRa	LOI2	C	0	8	0	0	100	100	-9999	No remarks
2009-08-31	LOI2_090831	KaRa	LOI2	D	0	8	0	0	100	100	-9999	No remarks
2009-08-31	LOI3_090831	KaRa	LOI3	A	0	8	0	0	4	4	-9999	No remarks
2009-08-31	LOI3_090831	KaRa	LOI3	B	0	8	0	0	21	21	-9999	No remarks
2009-08-31	LOI3_090831	KaRa	LOI3	C	0	8	0	0	35	35	-9999	No remarks
2009-08-31	LOI3_090831	KaRa	LOI3	D	0	8	0	0	86	86	-9999	No remarks
2009-08-31	LOI4_090831	KaRa	LOI4	A	0	7	0	0	100	100	-9999	No remarks
2009-08-31	LOI4_090831	KaRa	LOI4	B	0	7	0	0	100	100	-9999	No remarks
2009-08-31	LOI4_090831	KaRa	LOI4	C	0	7	0	0	100	100	-9999	No remarks
2009-08-31	LOI4_090831	KaRa	LOI4	D	0	7	0	0	100	100	-9999	No remarks
2009-09-08	LOI1_090908	KaRa	LOI1	A	0	8	0	0	100	100	-9999	No remarks
2009-09-08	LOI1_090908	KaRa	LOI1	B	0	8	0	0	100	100	-9999	No remarks
2009-09-08	LOI1_090908	KaRa	LOI1	C	0	8	0	0	100	100	-9999	No remarks
2009-09-08	LOI1_090908	KaRa	LOI1	D	0	8	0	0	100	100	-9999	No remarks
2009-09-08	LOI2_090908	KaRa	LOI2	A	0	1	0	0	100	100	-9999	No remarks
2009-09-08	LOI2_090908	KaRa	LOI2	B	0	1	0	0	100	100	-9999	No remarks
2009-09-08	LOI2_090908	KaRa	LOI2	C	0	1	0	0	100	100	-9999	No remarks
2009-09-08	LOI2_090908	KaRa	LOI2	D	0	1	0	0	100	100	-9999	No remarks
2009-09-08	LOI3_090908	KaRa	LOI3	A	0	1	0	0	4	4	-9999	No remarks
2009-09-08	LOI3_090908	KaRa	LOI3	B	0	1	0	0	21	21	-9999	No remarks
2009-09-08	LOI3_090908	KaRa	LOI3	C	0	1	0	0	35	35	-9999	No remarks
2009-09-08	LOI3_090908	KaRa	LOI3	D	0	1	0	0	86	86	-9999	No remarks
2009-09-08	LOI4_090908	KaRa	LOI4	A	0	1	0	0	100	100	-9999	No remarks
2009-09-08	LOI4_090908	KaRa	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2009-09-08	LOI4_090908	KaRa	LOI4	C	0	1	0	0	100	100	-9999	No remarks
2009-09-08	LOI4_090908	KaRa	LOI4	D	0	1	0	0	100	100	-9999	No remarks
2009-09-15	LOI1_090915	KaRa	LOI1	A	0	6	0	0	100	100	-9999	No remarks
2009-09-15	LOI1_090915	KaRa	LOI1	B	0	6	0	0	100	100	-9999	No remarks
2009-09-15	LOI1_090915	KaRa	LOI1	C	0	6	0	0	100	100	-9999	No remarks
2009-09-15	LOI1_090915	KaRa	LOI1	D	0	6	0	0	100	100	-9999	No remarks
2009-09-15	LOI2_090915	KaRa	LOI2	A	0	8	0	0	100	100	-9999	No remarks
2009-09-15	LOI2_090915	KaRa	LOI2	B	0	8	0	0	100	100	-9999	No remarks
2009-09-15	LOI2_090915	KaRa	LOI2	C	0	8	0	0	100	100	-9999	No remarks
2009-09-15	LOI2_090915	KaRa	LOI2	D	0	8	0	0	100	100	-9999	No remarks
2009-09-15	LOI3_090915	KaRa	LOI3	A	0	8	0	0	4	4	-9999	No remarks
2009-09-15	LOI3_090915	KaRa	LOI3	B	0	8	0	0	21	21	-9999	No remarks
