Date	Photo_no	Plot	Section	Snow	Cloud_cover	Buds	Male_flowers	Female_flowers	Seed_hairs	Total_Male	Total_Female	TotalCount	Remarks
2009-05-28	NA	SAL1	A	100	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	Ca. 30 cm snow
2009-05-28	NA	SAL1	B	100	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	Ca. 30 cm snow
2009-05-28	NA	SAL2	C	100	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	Ca. 40 cm snow
2009-05-28	NA	SAL2	D	100	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	Ca. 40 cm snow
2009-05-28	SAL3_090528	SAL3	A	60	8	0	0	0	0	0	0	-9999	No remarks
2009-05-28	SAL3_090528	SAL3	B	90	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2009-05-28	SAL4_090528	SAL4	C	30	4	0	0	0	0	0	0	-9999	No remarks
2009-05-28	SAL4_090528	SAL4	D	10	4	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL1_090602	SAL1	D	50	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL2_090602	SAL2	A	80	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL2_090602	SAL2	B	95	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	SAL2_090602	SAL2	C	10	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL3_090602	SAL3	D	5	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL4_090602	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL4_090602	SAL4	B	5	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL4_090602	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL1_090602	SAL1	A	95	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	SAL1_090602	SAL1	B	100	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2009-06-02	SAL1_090602	SAL1	C	75	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL2_090602	SAL2	D	20	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL3_090602	SAL3	A	1	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL3_090602	SAL3	B	10	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL3_090602	SAL3	C	1	8	0	0	0	0	0	0	-9999	No remarks
2009-06-02	SAL4_090602	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL1_090604	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL2_090604	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL2_090604	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL2_090604	SAL2	C	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL4_090604	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL4_090604	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL4_090604	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL4_090604	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL1_090604	SAL1	A	30	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL1_090604	SAL1	B	70	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL1_090604	SAL1	C	1	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL2_090604	SAL2	D	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL3_090604	SAL3	A	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL3_090604	SAL3	B	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL3_090604	SAL3	C	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-04	SAL3_090604	SAL3	D	0	0	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL2_090608	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL2_090608	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL2_090608	SAL2	C	0	1	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL2_090608	SAL2	D	0	1	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL4_090608	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL4_090608	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL4_090608	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL4_090608	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL1_090608	SAL1	A	0	1	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL1_090608	SAL1	B	0	1	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL1_090608	SAL1	C	0	1	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL1_090608	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL3_090608	SAL3	A	0	2	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL3_090608	SAL3	B	0	2	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL3_090608	SAL3	C	0	2	0	0	0	0	0	0	-9999	No remarks
2009-06-08	SAL3_090608	SAL3	D	0	2	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL1_090617	SAL1	A	0	8	20	0	0	0	20	0	-9999	No remarks
2009-06-17	SAL2_090617	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL2_090617	SAL2	C	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL2_090617	SAL2	D	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL3_090617	SAL3	A	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL4_090617	SAL4	B	0	8	100	0	0	0	100	0	-9999	No remarks
2009-06-17	SAL4_090617	SAL4	C	0	8	100	0	0	0	100	0	-9999	No remarks
2009-06-17	SAL4_090617	SAL4	D	0	8	100	0	0	0	100	0	-9999	No remarks
2009-06-17	SAL1_090617	SAL1	B	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL1_090617	SAL1	C	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL1_090617	SAL1	D	0	8	47	0	0	0	47	0	-9999	No remarks
2009-06-17	SAL2_090617	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL3_090617	SAL3	B	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL3_090617	SAL3	C	0	8	2	0	0	0	0	2	-9999	Female buds
2009-06-17	SAL3_090617	SAL3	D	0	8	17	0	0	0	0	0	-9999	No remarks
2009-06-17	SAL4_090617	SAL4	A	0	8	52	0	0	0	52	0	-9999	No remarks
2009-06-23	SAL1_090623	SAL1	A	0	7	79	0	0	0	79	0	-9999	No remarks
2009-06-23	SAL1_090623	SAL1	B	0	7	0	0	0	0	0	0	-9999	No remarks
2009-06-23	SAL1_090623	SAL1	C	0	7	0	0	0	0	0	0	-9999	No remarks
2009-06-23	SAL1_090623	SAL1	D	0	7	100	0	0	0	100	0	-9999	No remarks
2009-06-23	SAL2_090623	SAL2	A	0	8	2	0	0	0	2	0	-9999	No remarks
2009-06-23	SAL2_090623	SAL2	B	0	8	2	0	0	0	2	0	-9999	No remarks
2009-06-23	SAL2_090623	SAL2	C	0	8	0	0	6	0	0	6	-9999	No remarks
2009-06-23	SAL2_090623	SAL2	D	0	8	4	0	3	0	4	7	-9999	No remarks
2009-06-23	SAL3_090623	SAL3	A	0	8	14	0	0	0	0	0	-9999	No remarks
2009-06-23	SAL3_090623	SAL3	B	0	8	0	0	0	0	0	0	-9999	No remarks
2009-06-23	SAL4_090623	SAL4	C	0	7	100	0	0	0	100	0	-9999	No remarks
2009-06-23	SAL4_090623	SAL4	D	0	7	89	11	0	0	100	0	-9999	No remarks
2009-06-23	SAL3_090623	SAL3	C	0	8	4	0	0	0	0	4	-9999	No remarks
2009-06-23	SAL3_090623	SAL3	D	0	8	42	0	0	0	0	0	-9999	No remarks
2009-06-23	SAL4_090623	SAL4	A	0	7	100	0	0	0	100	0	-9999	No remarks
2009-06-23	SAL4_090623	SAL4	B	0	7	100	0	0	0	100	0	-9999	No remarks
2009-07-01	SAL1_090701	SAL1	A	0	8	86	14	0	0	100	0	-9999	No remarks
2009-07-01	SAL1_090701	SAL1	B	0	8	34	17	0	0	17	0	-9999	No remarks
2009-07-01	SAL2_090701	SAL2	C	0	6	4	64	0	0	0	4	-9999	No remarks
2009-07-01	SAL1_090701	SAL1	C	0	8	2	58	0	0	58	0	-9999	No remarks
2009-07-01	SAL1_090701	SAL1	D	0	8	83	17	0	0	100	0	-9999	No remarks
2009-07-01	SAL2_090701	SAL2	A	0	6	14	0	0	0	14	0	-9999	No remarks
2009-07-01	SAL2_090701	SAL2	B	0	6	44	0	0	0	44	0	-9999	No remarks
2009-07-01	SAL3_090701	SAL3	C	0	7	5	38	0	0	38	5	-9999	No remarks
2009-07-01	SAL3_090701	SAL3	D	0	7	67	5	3	0	5	3	-9999	No remarks
2009-07-01	SAL2_090701	SAL2	D	0	6	1	49	0	0	49	1	-9999	No remarks
2009-07-01	SAL3_090701	SAL3	A	0	7	10	20	12	0	20	12	-9999	No remarks
2009-07-01	SAL3_090701	SAL3	B	0	7	1	13	0	0	13	0	-9999	No remarks
2009-07-01	SAL4_090701	SAL4	C	0	6	23	77	0	0	100	0	-9999	No remarks
2009-07-01	SAL4_090701	SAL4	D	0	6	100	0	0	0	100	0	-9999	No remarks
2009-07-01	SAL4_090701	SAL4	A	0	6	52	48	0	0	100	0	-9999	No remarks
2009-07-01	SAL4_090701	SAL4	B	0	6	100	0	0	0	100	0	-9999	No remarks
2009-07-06	SAL1_090706	SAL1	A	0	5	2	98	0	0	100	0	-9999	No remarks
2009-07-06	SAL1_090706	SAL1	B	0	5	0	1	86	0	1	86	-9999	No remarks
2009-07-06	SAL1_090706	SAL1	C	0	5	0	0	100	0	0	100	-9999	No remarks
2009-07-06	SAL2_090706	SAL2	D	0	2	2	0	98	0	0	100	-9999	No remarks
2009-07-06	SAL3_090706	SAL3	A	0	7	0	35	8	0	35	8	-9999	No remarks
2009-07-06	SAL1_090706	SAL1	D	0	5	12	88	0	0	100	0	-9999	No remarks
2009-07-06	SAL2_090706	SAL2	A	0	2	11	3	0	0	14	0	-9999	No remarks
2009-07-06	SAL2_090706	SAL2	B	0	2	39	4	0	0	43	0	-9999	No remarks
2009-07-06	SAL2_090706	SAL2	C	0	2	0	0	100	0	0	100	-9999	No remarks
2009-07-06	SAL3_090706	SAL3	D	0	7	22	13	47	0	13	47	-9999	No remarks
2009-07-06	SAL4_090706	SAL4	A	0	7	6	94	0	0	100	0	-9999	No remarks
2009-07-06	SAL4_090706	SAL4	B	0	7	30	70	0	0	100	0	-9999	No remarks
2009-07-06	SAL3_090706	SAL3	B	0	7	0	0	29	0	0	29	-9999	No remarks
2009-07-06	SAL3_090706	SAL3	C	0	7	0	0	58	0	0	58	-9999	No remarks
2009-07-06	SAL4_090706	SAL4	D	0	7	1	99	0	0	100	0	-9999	No remarks
2009-07-06	SAL4_090706	SAL4	C	0	7	0	100	0	0	100	0	-9999	No remarks
2009-07-16	SAL1_090716	SAL1	A	0	1	0	100	0	0	100	0	-9999	No remarks
2009-07-16	SAL1_090716	SAL1	B	0	1	0	0	100	0	0	100	-9999	No remarks
2009-07-16	SAL1_090716	SAL1	C	0	1	0	0	100	0	0	100	-9999	No remarks
2009-07-16	SAL3_090716	SAL3	A	0	1	0	10	47	0	10	47	-9999	No remarks
2009-07-16	SAL3_090716	SAL3	B	0	1	0	0	37	0	0	37	-9999	No remarks
2009-07-16	SAL3_090716	SAL3	C	0	1	0	0	80	0	0	80	-9999	No remarks
2009-07-16	SAL3_090716	SAL3	D	0	1	0	88	12	0	88	12	-9999	No remarks
2009-07-16	SAL1_090716	SAL1	D	0	1	0	100	0	0	100	0	-9999	No remarks
2009-07-16	SAL2_090716	SAL2	A	0	1	0	30	0	0	30	0	-9999	No remarks
2009-07-16	SAL2_090716	SAL2	B	0	1	0	52	0	0	52	0	-9999	No remarks
2009-07-16	SAL2_090716	SAL2	C	0	1	0	0	100	0	0	100	-9999	No remarks
2009-07-16	SAL2_090716	SAL2	D	0	1	0	0	100	0	0	100	-9999	No remarks
2009-07-16	SAL4_090716	SAL4	A	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-16	SAL4_090716	SAL4	B	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-16	SAL4_090716	SAL4	C	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-16	SAL4_090716	SAL4	D	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-21	NA	SAL1	D	0	0	0	411	0	0	411	0	411	Total count
2009-07-21	NA	SAL2	A	0	0	0	23	0	0	23	0	23	Total count
2009-07-21	NA	SAL2	B	0	0	0	51	0	0	51	0	51	Total count
2009-07-21	NA	SAL2	C	0	0	0	0	224	0	0	224	224	Total count
2009-07-21	NA	SAL4	A	0	0	0	161	0	0	161	0	161	Total count
2009-07-21	NA	SAL4	B	0	0	0	239	0	0	239	0	239	Total count
2009-07-21	NA	SAL4	C	0	0	0	239	0	0	239	0	239	Total count
2009-07-21	NA	SAL4	D	0	0	0	292	0	0	292	0	292	Total count
2009-07-21	NA	SAL1	A	0	0	0	229	161	0	229	161	390	Total count
2009-07-21	NA	SAL1	B	0	0	0	1	172	0	1	172	173	Total count
2009-07-21	NA	SAL1	C	0	0	0	0	177	0	0	177	177	Total count
2009-07-21	NA	SAL2	D	0	0	0	0	171	0	0	171	171	Total count
2009-07-21	NA	SAL3	A	0	0	0	11	48	0	11	48	59	Total count
2009-07-21	NA	SAL3	B	0	0	0	1	54	0	1	54	55	Total count
2009-07-21	NA	SAL3	C	0	0	0	3	87	0	3	87	90	Total count
2009-07-21	NA	SAL3	D	0	0	0	93	26	0	93	26	119	Total count
2009-07-22	SAL1_090722	SAL1	A	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-22	SAL1_090722	SAL1	B	0	0	0	0	100	0	0	100	-9999	No remarks
2009-07-22	SAL1_090722	SAL1	C	0	0	0	0	100	0	0	100	-9999	No remarks
2009-07-22	SAL1_090722	SAL1	D	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-22	SAL3_090722	SAL3	A	0	0	0	11	48	0	11	48	-9999	No remarks
2009-07-22	SAL3_090722	SAL3	B	0	0	0	1	54	0	1	54	-9999	No remarks
2009-07-22	SAL3_090722	SAL3	C	0	0	0	3	87	0	3	87	-9999	No remarks
2009-07-22	SAL3_090722	SAL3	D	0	0	0	88	12	0	88	12	-9999	No remarks
2009-07-22	SAL2_090722	SAL2	A	0	0	0	23	0	0	23	0	-9999	No remarks
2009-07-22	SAL2_090722	SAL2	B	0	0	0	51	0	0	51	0	-9999	No remarks
2009-07-22	SAL2_090722	SAL2	C	0	0	0	0	100	0	0	100	-9999	No remarks
2009-07-22	SAL2_090722	SAL2	D	0	0	0	0	100	0	0	100	-9999	No remarks
2009-07-22	SAL4_090722	SAL4	A	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-22	SAL4_090722	SAL4	B	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-22	SAL4_090722	SAL4	C	0	0	0	100	0	0	100	0	-9999	No remarks
2009-07-22	SAL4_090722	SAL4	D	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-06	SAL1_090806	SAL1	B	0	0	0	0	95	5	0	100	-9999	No remarks
2009-08-06	SAL1_090806	SAL1	A	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-06	SAL2_090806	SAL2	B	0	0	0	16	0	0	16	0	-9999	No remarks
2009-08-06	SAL2_090806	SAL2	C	0	0	0	0	99	1	0	100	-9999	No remarks
2009-08-06	SAL2_090806	SAL2	D	0	0	0	0	99	1	0	100	-9999	No remarks
2009-08-06	SAL3_090806	SAL3	A	0	0	0	0	37	1	0	38	-9999	No remarks
2009-08-06	SAL4_090806	SAL4	B	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-06	SAL4_090806	SAL4	C	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-06	SAL4_090806	SAL4	D	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-06	SAL1_090806	SAL1	C	0	0	0	0	87	13	0	100	-9999	No remarks
2009-08-06	SAL1_090806	SAL1	D	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-06	SAL2_090806	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2009-08-06	SAL3_090806	SAL3	B	0	0	0	0	41	0	0	41	-9999	No remarks
2009-08-06	SAL3_090806	SAL3	C	0	0	0	0	63	3	0	66	-9999	No remarks
2009-08-06	SAL3_090806	SAL3	D	0	0	0	0	23	0	0	23	-9999	No remarks
2009-08-06	SAL4_090806	SAL4	A	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-11	SAL1_090811	SAL1	A	0	0	0	0	94	6	0	100	-9999	Males senescent
2009-08-11	SAL1_090811	SAL1	B	0	0	0	0	91	9	0	100	-9999	No remarks
2009-08-11	SAL1_090811	SAL1	C	0	0	0	0	43	57	0	100	-9999	No remarks
2009-08-11	SAL1_090811	SAL1	D	0	0	0	100	0	0	100	0	-9999	Males senescent
2009-08-11	SAL2_090811	SAL2	B	0	0	0	11	0	0	11	0	-9999	Males senescent
2009-08-11	SAL2_090811	SAL2	C	0	0	0	0	95	5	0	100	-9999	No remarks
2009-08-11	SAL2_090811	SAL2	D	0	0	0	0	98	2	0	100	-9999	No remarks
2009-08-11	SAL3_090811	SAL3	A	0	0	0	0	34	1	0	35	-9999	No remarks
2009-08-11	SAL3_090811	SAL3	B	0	0	0	0	41	0	0	41	-9999	No remarks
2009-08-11	SAL4_090811	SAL4	C	0	0	0	100	0	0	100	0	-9999	Males senescent
2009-08-11	SAL4_090811	SAL4	D	0	0	0	100	0	0	100	0	-9999	Males senescent
2009-08-11	SAL2_090811	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2009-08-11	SAL3_090811	SAL3	C	0	0	0	0	63	3	0	66	-9999	No remarks
2009-08-11	SAL3_090811	SAL3	D	0	0	0	54	23	0	54	23	-9999	Males senescent
2009-08-11	SAL4_090811	SAL4	A	0	0	0	100	0	0	100	0	-9999	Males senescent
2009-08-11	SAL4_090811	SAL4	B	0	0	0	100	0	0	100	0	-9999	Males senescent
2009-08-18	SAL1_090818	SAL1	A	0	0	0	0	85	15	0	100	-9999	Males senescent
2009-08-18	SAL1_090818	SAL1	B	0	0	0	0	64	36	0	100	-9999	Males senescent
2009-08-18	SAL1_090818	SAL1	C	0	0	0	0	28	72	0	100	-9999	Males senescent
2009-08-18	SAL1_090818	SAL1	D	0	0	0	100	0	0	100	0	-9999	Males senescent
2009-08-18	SAL2_090818	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2009-08-18	SAL2_090818	SAL2	B	0	0	0	9	0	0	9	0	-9999	No remarks
2009-08-18	SAL2_090818	SAL2	C	0	0	0	0	95	5	0	100	-9999	No remarks
2009-08-18	SAL2_090818	SAL2	D	0	0	0	0	98	2	0	100	-9999	No remarks
2009-08-18	SAL3_090818	SAL3	A	0	0	0	0	33	2	0	35	-9999	No remarks
2009-08-18	SAL3_090818	SAL3	B	0	0	0	0	41	0	0	41	-9999	No remarks
2009-08-18	SAL4_090818	SAL4	D	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-18	SAL3_090818	SAL3	C	0	0	0	0	62	4	0	66	-9999	No remarks
2009-08-18	SAL3_090818	SAL3	D	0	0	0	0	23	0	0	23	-9999	No remarks
2009-08-18	SAL4_090818	SAL4	A	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-18	SAL4_090818	SAL4	B	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-18	SAL4_090818	SAL4	C	0	0	0	100	0	0	100	0	-9999	No remarks
2009-08-24	SAL1_090824	SAL1	A	0	7	0	0	64	26	0	90	-9999	Males senescent
2009-08-24	SAL1_090824	SAL1	B	0	7	0	0	45	55	0	100	-9999	No remarks
2009-08-24	SAL1_090824	SAL1	C	0	7	0	0	20	80	0	100	-9999	No remarks
2009-08-24	SAL2_090824	SAL2	D	0	6	0	0	94	6	0	100	-9999	No remarks
2009-08-24	SAL3_090824	SAL3	A	0	7	0	0	32	3	0	35	-9999	No remarks
2009-08-24	SAL1_090824	SAL1	D	0	7	0	100	0	0	100	0	-9999	Males senescent
2009-08-24	SAL2_090824	SAL2	A	0	6	0	0	0	0	0	0	-9999	No remarks
2009-08-24	SAL2_090824	SAL2	B	0	6	0	0	0	0	0	0	-9999	No remarks
2009-08-24	SAL2_090824	SAL2	C	0	6	0	0	93	7	0	100	-9999	No remarks
2009-08-24	SAL3_090824	SAL3	D	0	7	0	0	23	0	0	23	-9999	Males senescent
2009-08-24	SAL3_090824	SAL3	B	0	7	0	0	40	1	0	41	-9999	No remarks
2009-08-24	SAL3_090824	SAL3	C	0	7	0	0	58	8	0	66	-9999	No remarks
2009-08-24	SAL4_090824	SAL4	D	0	4	0	0	0	0	0	0	-9999	Males senescent
2009-08-24	SAL4_090824	SAL4	A	0	4	0	0	0	0	0	0	-9999	Males senescent
2009-08-24	SAL4_090824	SAL4	B	0	4	0	0	0	0	0	0	-9999	Males senescent
2009-08-24	SAL4_090824	SAL4	C	0	4	0	0	0	0	0	0	-9999	Males senescent
2009-08-31	SAL1_090831	SAL1	A	0	8	0	0	61	29	0	90	-9999	Males senescent
2009-08-31	SAL1_090831	SAL1	B	0	8	0	0	46	54	0	100	-9999	No remarks
2009-08-31	SAL1_090831	SAL1	C	0	8	0	0	6	91	0	97	-9999	No remarks
2009-08-31	SAL3_090831	SAL3	A	0	7	0	0	49	4	0	53	-9999	No remarks
2009-08-31	SAL3_090831	SAL3	B	0	7	0	0	50	1	0	51	-9999	No remarks
2009-08-31	SAL3_090831	SAL3	C	0	7	0	0	58	10	0	68	-9999	No remarks
2009-08-31	SAL3_090831	SAL3	D	0	7	0	0	24	0	0	24	-9999	Males senescent
2009-08-31	SAL1_090831	SAL1	D	0	8	0	100	0	0	100	0	-9999	Males senescent
2009-08-31	SAL2_090831	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2009-08-31	SAL2_090831	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2009-08-31	SAL2_090831	SAL2	C	0	8	0	0	90	10	0	100	-9999	No remarks
2009-08-31	SAL2_090831	SAL2	D	0	8	0	0	93	7	0	100	-9999	No remarks
2009-09-08	SAL1_090908	SAL1	A	0	7	0	0	62	38	0	100	-9999	Males senescent
2009-09-08	SAL1_090908	SAL1	B	0	7	0	0	32	68	0	100	-9999	No remarks
2009-09-08	SAL1_090908	SAL1	C	0	7	0	0	10	90	0	100	-9999	No remarks
2009-09-08	SAL1_090908	SAL1	D	0	7	0	0	0	0	0	0	-9999	No remarks
2009-09-08	SAL3_090908	SAL3	A	0	2	0	0	49	2	0	51	-9999	No remarks
2009-09-08	SAL3_090908	SAL3	B	0	2	0	0	50	1	0	51	-9999	No remarks
2009-09-08	SAL3_090908	SAL3	C	0	2	0	0	55	13	0	68	-9999	No remarks
2009-09-08	SAL3_090908	SAL3	D	0	2	0	0	24	0	0	24	-9999	No remarks
2009-09-08	SAL2_090908	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2009-09-08	SAL2_090908	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2009-09-08	SAL2_090908	SAL2	C	0	1	0	0	90	10	0	100	-9999	No remarks
2009-09-08	SAL2_090908	SAL2	D	0	1	0	0	83	17	0	100	-9999	No remarks
2009-09-08	SAL4_090908	SAL4	A	0	1	0	0	0	0	0	0	-9999	Males senescent
2009-09-08	SAL4_090908	SAL4	B	0	1	0	0	0	0	0	0	-9999	Males senescent
2009-09-08	SAL4_090908	SAL4	C	0	1	0	0	0	0	0	0	-9999	Males senescent
2009-09-08	SAL4_090908	SAL4	D	0	1	0	0	0	0	0	0	-9999	Males senescent
2009-09-15	SAL1_090915	SAL1	B	0	5	0	0	25	75	0	100	-9999	No remarks
2009-09-15	SAL1_090915	SAL1	C	0	5	0	0	10	90	0	100	-9999	No remarks
2009-09-15	SAL1_090915	SAL1	D	0	5	0	0	0	0	0	0	-9999	No remarks
2009-09-15	SAL1_090915	SAL1	A	0	5	0	0	28	62	0	90	-9999	No remarks
2009-09-15	SAL2_090915	SAL2	A	0	7	0	0	0	0	0	0	-9999	No remarks
2009-09-15	SAL3_090915	SAL3	B	0	7	0	0	48	3	0	51	-9999	No remarks
2009-09-15	SAL3_090915	SAL3	C	0	7	0	0	53	13	0	66	-9999	No remarks
2009-09-15	SAL3_090915	SAL3	D	0	7	0	0	19	5	0	24	-9999	No remarks
2009-09-15	SAL4_090915	SAL4	A	0	7	0	0	0	0	0	0	-9999	Males senescent
2009-09-15	SAL2_090915	SAL2	B	0	7	0	0	0	0	0	0	-9999	No remarks
2009-09-15	SAL2_090915	SAL2	C	0	7	0	0	67	33	0	100	-9999	No remarks
2009-09-15	SAL2_090915	SAL2	D	0	7	0	0	77	23	0	100	-9999	No remarks
2009-09-15	SAL3_090915	SAL3	A	0	7	0	0	46	5	0	51	-9999	No remarks
2009-09-15	SAL4_090915	SAL4	B	0	7	0	0	0	0	0	0	-9999	Males senescent
2009-09-15	SAL4_090915	SAL4	C	0	7	0	0	0	0	0	0	-9999	Males senescent
2009-09-15	SAL4_090915	SAL4	D	0	7	0	0	0	0	0	0	-9999	Males senescent
2009-09-21	SAL1_090921	SAL1	B	0	1	0	0	3	97	0	100	-9999	No remarks
2009-09-21	SAL1_090921	SAL1	C	0	1	0	0	2	98	0	100	-9999	No remarks
2009-09-21	SAL1_090921	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2009-09-21	SAL2_090921	SAL2	A	0	2	0	0	0	0	0	0	-9999	No remarks
2009-09-21	SAL3_090921	SAL3	C	0	7	0	0	24	42	0	66	-9999	No remarks
2009-09-21	SAL1_090921	SAL1	A	0	1	0	0	4	70	0	74	-9999	No remarks
2009-09-21	SAL2_090921	SAL2	B	0	2	0	0	0	0	0	0	-9999	No remarks
2009-09-21	SAL2_090921	SAL2	C	0	2	0	0	43	57	0	100	-9999	No remarks
2009-09-21	SAL3_090921	SAL3	D	0	7	0	0	5	19	0	24	-9999	No remarks
2009-09-21	SAL2_090921	SAL2	D	0	2	0	0	44	56	0	100	-9999	No remarks
2009-09-21	SAL3_090921	SAL3	A	0	7	0	0	19	32	0	51	-9999	No remarks
2009-09-21	SAL3_090921	SAL3	B	0	7	0	0	34	17	0	51	-9999	No remarks
2009-10-02	SAL1_091002	SAL1	A	0	0	0	0	0	63	0	63	-9999	No remarks
2009-10-02	SAL1_091002	SAL1	B	0	0	0	0	0	100	0	100	-9999	No remarks
2009-10-02	SAL2_091002	SAL2	C	0	0	0	0	0	71	0	71	-9999	No remarks
2009-10-02	SAL2_091002	SAL2	D	0	0	0	0	0	48	0	48	-9999	No remarks
2009-10-02	SAL3_091002	SAL3	A	0	0	0	0	0	13	0	13	-9999	No remarks
2009-10-02	SAL3_091002	SAL3	B	0	0	0	0	0	41	0	41	-9999	No remarks
2009-10-02	SAL4_091002	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2009-10-02	SAL4_091002	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
